year,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days,mean_decision_days
2013,7,8,90,1489,1579,812251.0,545.5010073875084
2013,7,9,2499,11347,13846,6341473.0,558.8678064686701
2013,7,10,2191,2553,4744,2613331.0,1023.6314140227183
2013,7,11,2440,3559,5999,4086483.0,1148.211014329868
2013,7,12,461,2485,2946,1060472.0,426.74929577464786
2013,7,13,579,1471,2050,1432751.0,973.9979605710402
2013,7,14,500,1291,1791,1120531.0,867.9558481797056
2013,7,15,652,1656,2308,1118370.0,675.3442028985507
2013,7,16,549,2000,2549,2117712.0,1058.856
2013,7,17,1200,1839,3039,2070636.0,1125.9575856443719
2013,7,18,44,912,956,653996.0,717.1008771929825
2013,7,19,408,1644,2052,837243.0,509.271897810219
2013,7,20,1784,1461,3245,1667453.0,1141.3093771389458
2013,7,21,216,2098,2314,1014173.0,483.39990467111534
2013,7,22,2753,4816,7569,6206125.0,1288.6472176079735
2013,7,23,236,142,378,266221.0,1874.7957746478874
2013,7,24,86,153,239,273860.0,1789.9346405228757
2013,8,1,17289,17795,35084,5889426.0,330.95959539196406
2013,8,2,2139,5701,7840,3527240.0,618.7054902648658
2013,8,3,7417,9991,17408,8429212.0,843.6805124612151
2013,8,4,2226,10057,12283,5088544.0,505.9703688972855
2013,8,5,4676,7488,12164,5097121.0,680.7052617521367
2013,8,6,3574,7059,10633,5329406.0,754.9803088256127
2013,8,7,2503,1594,4097,1109375.0,695.9692597239649
2013,8,9,3950,8136,12086,8160460.0,1003.0063913470993
2013,8,10,5091,2384,7475,3106058.0,1302.876677852349
2013,8,11,2383,2997,5380,1759991.0,587.2509175842509
2013,8,12,1944,1814,3758,1873770.0,1032.949283351709
2013,8,13,5116,5409,10525,4390760.0,811.7507857274912
2013,8,14,2435,2082,4517,1566326.0,752.3179634966378
2013,8,15,2867,1998,4865,1472695.0,737.0845845845846
2013,8,16,892,3213,4105,3028322.0,942.521630874572
2013,8,17,5502,8756,14258,5718214.0,653.0623572407492
2013,8,18,4217,6286,10503,6143364.0,977.3089405027044
2013,8,19,1815,900,2715,1013078.0,1125.6422222222222
2013,8,20,684,1028,1712,1152440.0,1121.0505836575876
2013,8,21,3372,1897,5269,1606613.0,846.9230363732208
2013,8,22,3128,1747,4875,1684317.0,964.119633657699
2013,8,23,4590,5448,10038,4521511.0,829.939610866373
2013,8,24,3263,3776,7039,3221074.0,853.0386652542373
2013,8,25,1295,1703,2998,1520223.0,892.6735173223723
2013,8,26,3244,3298,6542,2825304.0,856.6719223771983
2013,8,27,358,1760,2118,1985727.0,1128.2539772727273
2013,8,28,6183,4028,10211,2820340.0,700.1837140019861
2013,8,29,6561,2642,9203,3194090.0,1208.9666919000756
2013,8,30,5992,1270,7262,1481058.0,1166.187401574803
2013,8,31,3459,1944,5403,2349629.0,1208.6568930041153
2013,8,33,4393,125,4518,194437.0,1555.496
2013,8,34,4918,1031,5949,1376761.0,1335.364694471387
2013,8,35,7081,82,7163,156589.0,1909.621951219512
2013,8,36,2147,55,2202,105667.0,1921.2181818181818
2013,8,37,490,49,539,90176.0,1840.3265306122448
2013,8,38,9131,306,9437,591536.0,1933.124183006536
2013,8,39,4469,90,4559,176877.0,1965.3
2013,9,1,1064,10431,11495,3761973.0,360.65314926660915
2013,9,2,5913,17458,23371,11986092.0,686.5673043876733
2013,9,3,1672,6913,8585,3457136.0,500.09200057862
2013,9,4,17859,49738,67597,29291407.0,588.9140496200089
2013,9,5,1393,5312,6705,4183749.0,787.6033509036145
2013,9,6,2425,12293,14718,4216521.0,343.0017896363784
2013,9,7,3008,15155,18163,7944802.0,524.2363576377434
2013,9,8,2084,9400,11484,6026184.0,641.0834042553191
2013,9,9,3294,12031,15325,7521823.0,625.2034743579087
2013,9,10,1122,7681,8803,3986591.0,519.0197890899623
2013,9,11,1863,8170,10033,6052629.0,740.8358629130967
2013,9,12,1200,7141,8341,2790540.0,390.77720207253884
2013,9,13,1559,8484,10043,6373330.0,751.2175860443188
2013,9,14,3898,22300,26198,11002137.0,493.3693721973094
2013,9,18,1357,5678,7035,5176257.0,911.6338499471645
2013,9,19,2812,8370,11182,4965305.0,593.226403823178
2013,9,20,4437,16411,20848,8993783.0,548.0338187800866
2013,9,21,1182,3960,5142,2880691.0,727.4472222222222
2013,9,22,1309,3809,5118,3084113.0,809.6909950118142
2013,9,23,345,4105,4450,2292535.0,558.4738124238734
2013,9,24,244,5128,5372,2260873.0,440.8878705148206
2013,9,25,652,4751,5403,3240916.0,682.1544937907809
2013,9,26,1206,6623,7829,3161711.0,477.3835120036237
2013,9,27,1595,6532,8127,3288415.0,503.43156766687076
2013,9,28,5473,6425,11898,6703869.0,1043.4037354085604
2013,9,29,1116,3674,4790,2498209.0,679.9697876973327
2013,9,30,1934,8136,10070,5850978.0,719.1467551622419
2013,9,31,2684,9762,12446,7070756.0,724.3142798606843
2013,9,32,429,3702,4131,1160628.0,313.5137763371151
2013,9,33,1782,6415,8197,3412117.0,531.8966484801247
2013,9,34,819,1952,2771,1502662.0,769.8063524590164
2013,9,35,3513,9594,13107,6975778.0,727.097977902856
2013,9,36,913,7270,8183,3631816.0,499.5620357634113
2013,9,38,1104,6907,8011,5133498.0,743.2312147097148
2013,9,39,1652,2947,4599,2048848.0,695.2317611129963
2013,9,40,2345,25094,27439,14790958.0,589.422092930581
2013,10,1,833,3562,4395,2619312.0,735.3486805165637
2013,10,2,781,3822,4603,3476358.0,909.5651491365777
2013,10,3,2247,22454,24701,10948005.0,487.5748196312461
2013,10,4,754,5865,6619,3979927.0,678.5894288150042
2013,10,5,668,9647,10315,4911007.0,509.07090287135895
2013,10,6,470,3072,3542,2420334.0,787.869140625
2013,10,7,1674,6567,8241,5552633.0,845.5357088472666
2013,10,8,2619,13707,16326,7222624.0,526.9295980156124
2013,10,9,1462,6445,7907,4611287.0,715.4828549262994
2013,10,10,2295,12253,14548,9045342.0,738.2144780869991
2013,10,11,2295,15228,17523,8202933.0,538.6743498817967
2013,10,12,2544,10518,13062,8556030.0,813.465487735311
2013,10,13,5571,32911,38482,20578482.0,625.2767159916137
2013,10,14,1515,7294,8809,4981393.0,682.9439265149438
2013,10,15,2338,10242,12580,8785767.0,857.8175161101348
2013,10,16,233,3082,3315,1409606.0,457.3672939649578
2013,10,17,1755,7236,8991,5165223.0,713.8229684908789
2013,10,18,2854,17683,20537,14207441.0,803.4519595091331
2013,10,19,642,2939,3581,2342492.0,797.0370874447091
2013,10,20,1602,11339,12941,9189231.0,810.4092953523239
2013,10,21,513,3098,3611,1908428.0,616.0193673337637
2013,10,22,2020,5809,7829,5454853.0,939.0347736271303
2013,10,23,497,2141,2638,1430747.0,668.261092947221
2013,10,24,1109,9059,10168,6413480.0,707.9677668616845
2013,10,25,418,3796,4214,2385825.0,628.5102739726027
2013,10,26,1006,4016,5022,3216610.0,800.9487051792829
2013,10,27,1731,5667,7398,5987855.0,1056.6181401094054
2013,10,28,959,6629,7588,4469127.0,674.1781565847036
2013,10,29,1004,3903,4907,3022529.0,774.4117345631565
2013,10,30,416,2947,3363,2468269.0,837.5531048523923
2013,10,31,3390,9708,13098,8154995.0,840.0283271528637
2013,10,32,2682,4828,7510,5409820.0,1120.509527754764
2013,10,33,1954,6778,8732,7465858.0,1101.4839185600472
2013,11,1,4220,9291,13511,6219220.0,669.3811215154451
2013,11,2,2333,3227,5560,2779923.0,861.4573907654168
2013,11,3,381,1635,2016,1358809.0,831.0758409785933
2013,11,4,3357,5984,9341,5151181.0,860.8257018716578
2013,11,5,7456,9558,17014,8498587.0,889.1595522075748
2013,11,6,915,3844,4759,2785251.0,724.5710197710717
2013,11,7,1297,3844,5141,3033729.0,789.2114984391259
2013,11,8,8235,7509,15744,6041495.0,804.5671860434146
2013,11,9,162,3598,3760,2000820.0,556.0922734852696
2013,11,10,609,1854,2463,1581118.0,852.814455231931
2013,11,11,1713,1588,3301,1984349.0,1249.5900503778337
2013,11,12,409,268,677,278885.0,1040.615671641791
2013,11,13,3127,3682,6809,3136443.0,851.8313416621402
2013,11,14,2245,2682,4927,2627149.0,979.548471290082
2013,11,15,3700,3620,7320,3694431.0,1020.5610497237569
2013,11,16,3926,4714,8640,4505668.0,955.805685193042
2013,11,17,1192,1814,3006,1732943.0,955.3158765159868
2013,11,18,3716,4973,8689,3897617.0,783.7556806756485
2013,11,19,2540,2134,4674,2233541.0,1046.64526710403
2013,11,20,501,1480,1981,1167830.0,789.0743243243244
2013,11,21,574,3502,4076,3348849.0,956.2675613934895
2013,11,22,1249,1391,2640,1417843.0,1019.2976276060389
2013,11,23,443,2170,2613,1394375.0,642.5691244239631
2013,11,24,355,658,1013,582295.0,884.9468085106383
2013,11,26,2666,2030,4696,2261137.0,1113.8605911330048
2013,11,27,3859,2633,6492,3179404.0,1207.5214584124574
2013,11,29,1549,2493,4042,2737923.0,1098.2442839951866
2013,11,30,210,545,755,683167.0,1253.5174311926605
2013,11,31,77,247,324,233052.0,943.5303643724696
2013,11,32,977,2079,3056,1309806.0,630.017316017316
2013,12,1,301,1256,1557,1014570.0,807.7786624203821
2013,12,2,254,1747,2001,991654.0,567.6325128792215
2013,12,3,681,857,1538,679365.0,792.7246207701284
2013,12,4,255,835,1090,536945.0,643.0479041916168
2013,12,5,1580,4761,6341,2442886.0,513.1035496744381
2013,12,6,151,1199,1350,566891.0,472.8031693077565
2013,12,7,164,583,747,487218.0,835.7084048027444
2013,12,8,292,1199,1491,423268.0,353.01751459549627
2013,12,9,103,467,570,254073.0,544.0535331905782
2013,12,10,220,481,701,364593.0,757.989604989605
2013,12,11,548,564,1112,373856.0,662.8652482269504
2013,12,12,159,903,1062,501500.0,555.3709856035438
2013,12,13,435,176,611,296801.0,1686.3693181818182
2013,12,14,59,498,557,184808.0,371.1004016064257
2013,12,15,114,407,521,364755.0,896.2039312039312
2013,12,16,5,2,7,3593.0,1796.5
2013,12,17,11,8,19,13629.0,1703.625
2013,12,18,361,152,513,191124.0,1257.3947368421052
2013,12,19,2670,1101,3771,1870201.0,1698.6385104450499
2013,12,20,222,405,627,323341.0,798.3728395061728
2013,12,21,332,89,421,153991.0,1730.2359550561798
2013,12,22,107,745,852,324759.0,435.91812080536914
2013,13,1,15435,22932,38367,12833152.0,559.6176521890808
2013,13,2,7175,13240,20415,9628953.0,727.2623111782477
2013,13,3,8156,10658,18814,7867657.0,738.1926252580222
2013,13,4,4864,8904,13768,7013630.0,787.6942946990117
2013,13,5,598,5708,6306,2351858.0,412.02838121934127
2013,13,6,7902,28377,36279,16899177.0,595.5237340099376
2013,13,7,6881,10420,17301,8752927.0,840.0121880998081
2013,13,8,10828,39225,50053,19330366.0,492.80729126832375
2013,13,9,3164,11328,14492,4992827.0,440.75097104519773
2013,13,10,4297,8966,13263,7450354.0,830.9562792772697
2013,13,11,1564,2793,4357,2304580.0,825.1271034729681
2013,13,12,7690,12637,20327,8880242.0,702.717575373902
2013,13,13,2607,7463,10070,3721559.0,498.6679619455983
2013,13,14,3004,4950,7954,4230300.0,854.6060606060606
2013,13,15,2825,4850,7675,4516204.0,931.1760824742269
2013,13,16,5684,16078,21762,5539990.0,344.56959820873243
2013,13,17,2453,2415,4868,2085510.0,863.5652173913044
2013,13,18,3272,12396,15668,7035854.0,567.5906744111004
2013,13,19,17982,19721,37703,15845487.0,803.4829369707419
2013,13,20,5920,16332,22252,12576324.0,770.0418809698751
2013,13,21,5518,5469,10987,4806737.0,878.9060157249954
2013,13,22,2177,7725,9902,3613852.0,467.8125566343042
2013,13,23,2884,5897,8781,3480883.0,590.2803120230626
2013,13,24,14836,21656,36492,17679914.0,816.3979497598818
2013,13,25,1901,8821,10722,6484303.0,735.0984015417753
2013,13,26,6404,13082,19486,7976451.0,609.7271823880141
2013,13,27,7999,21676,29675,7897711.0,364.35278649197267
2013,13,28,4036,4533,8569,3071811.0,677.6551952349438
2013,13,29,6499,10216,16715,5753084.0,563.1444792482381
2013,13,30,8477,11860,20337,9950625.0,839.0071669477235
2013,13,31,4218,7704,11922,6586510.0,854.9467808930426
2013,13,33,2464,5367,7831,4051647.0,754.9183901621018
2013,13,34,5460,5789,11249,4866249.0,840.6026947659354
2013,13,35,1275,8032,9307,5067330.0,630.8926792828685
2013,13,36,3537,9989,13526,5915547.0,592.2061267394133
2013,13,37,2981,3870,6851,2357949.0,609.2891472868217
2013,13,38,987,4297,5284,2534995.0,589.9453106818711
2013,13,39,2030,9769,11799,3514963.0,359.80786160303
2013,13,40,1026,5406,6432,4693194.0,868.1453940066592
2013,13,41,8619,4658,13277,4297948.0,922.7024474023186
2013,13,42,2518,6561,9079,5263989.0,802.3150434385002
2013,13,43,6432,19072,25504,14118674.0,740.2828229865772
2013,13,44,7714,14731,22445,15327896.0,1040.5197203176974
2013,13,45,1633,9550,11183,4701828.0,492.3380104712042
2013,13,46,4324,3618,7942,2934608.0,811.1133222775014
2013,13,47,3466,9438,12904,8430994.0,893.3030303030303
2013,13,48,7249,13290,20539,9113724.0,685.758013544018
2013,13,49,4567,6548,11115,5090687.0,777.4415088576665
2013,13,50,5610,3021,8631,4048806.0,1340.2204568023833
2013,13,51,2417,5978,8395,5555718.0,929.360655737705
2013,13,52,3159,3538,6697,3610438.0,1020.4742792538157
2013,13,53,3977,17979,21956,9451750.0,525.7105511986206
2013,13,54,3070,15224,18294,9163745.0,601.9275486074619
2013,13,55,1944,5919,7863,5870233.0,991.7609393478629
2013,13,56,2110,13889,15999,6501182.0,468.0813593491252
2013,13,57,3434,12374,15808,6868278.0,555.0572167447874
2013,13,58,3393,7248,10641,5778691.0,797.2807671081678
2013,13,59,1604,3612,5216,2920355.0,808.514673311185
2013,13,60,2615,5460,8075,4873426.0,892.5688644688645
2013,13,61,9067,8762,17829,6728037.0,767.8654416799817
2013,13,62,4150,9045,13195,8554945.0,945.8203427307905
2013,13,63,3776,4082,7858,3108800.0,761.5874571288584
2013,13,64,1089,6357,7446,2608354.0,410.31209690105396
2013,13,65,2253,6963,9216,4161282.0,597.6277466609221
2013,13,66,2762,8548,11310,6976663.0,816.1748947122134
2013,13,67,2425,3719,6144,3154564.0,848.2290938424308
2013,13,68,3513,4488,8001,3779790.0,842.1991978609626
2013,13,69,1733,2989,4722,2671342.0,893.7243225158916
2013,13,70,856,5563,6419,4619858.0,830.4616214272875
2013,13,71,2531,2655,5186,3139596.0,1182.5220338983052
2013,13,73,2139,2257,4396,2329529.0,1032.1351351351352
2013,13,74,244,1223,1467,1734561.0,1418.283728536386
2013,13,75,484,49,533,93833.0,1914.9591836734694
2013,13,76,859,823,1682,1133117.0,1376.812879708384
2013,14,1,151,23272,23423,10028738.0,430.93580268133377
2013,14,2,124,16253,16377,7393532.0,454.9026025964437
2013,14,3,298,17117,17415,9427139.0,550.7471519541975
2013,14,4,157,17525,17682,10254510.0,585.1360912981455
2013,14,5,287,14458,14745,11237839.0,777.2747959607138
2013,14,6,792,22625,23417,12438979.0,549.7891270718233
2013,14,7,123,20031,20154,11254366.0,561.8474364734661
2013,14,8,196,8728,8924,5821030.0,666.9374427131072
2013,14,9,100,10612,10712,5952200.0,560.8933283075763
2013,14,10,162,13281,13443,7068737.0,532.2443340109932
2013,14,11,71,11744,11815,7255917.0,617.8403440054495
2013,14,12,98,10959,11057,5718670.0,521.824071539374
2013,14,13,295,15278,15573,9429037.0,617.1643539730331
2013,14,14,104,7702,7806,4093644.0,531.50402492859
2013,14,15,29,9993,10022,3875270.0,387.79845892124484
2013,14,16,53,11437,11490,5392152.0,471.4655941243333
2013,14,17,92,11369,11461,7288823.0,641.1138182777729
2013,14,18,161,12120,12281,6798923.0,560.9672442244224
2013,14,19,55,6316,6371,4391854.0,695.3537048765041
2013,14,20,222,14360,14582,9821017.0,683.9148328690808
2013,14,23,83,7023,7106,4842733.0,689.5533247899758
2013,15,1,340,6865,7205,3106711.0,452.54348142753093
2013,15,2,95,1040,1135,818197.0,786.7278846153846
2013,15,3,34,1244,1278,476502.0,383.040192926045
2013,15,4,1512,9480,10992,5381962.0,567.7175105485233
2013,15,5,3567,35694,39261,12324347.0,345.27783380960386
2013,15,6,6,1254,1260,336720.0,268.51674641148327
2013,15,7,7,1536,1543,313380.0,204.0234375
2013,15,8,5,879,884,255616.0,290.80318543799774
2013,15,9,2201,16376,18577,8198551.0,500.64429653150955
2013,15,13,1,1190,1191,285154.0,239.62521008403363
2013,15,14,0,827,827,107017.0,129.40386940749698
2013,15,15,41,533,574,205696.0,385.92120075046904
2013,15,16,7,0,7,0.0,
2013,16,1,1534,8686,10220,2833085.0,326.16682017038914
2013,16,2,3753,10357,14110,6705965.0,647.4814135367384
2013,16,3,5456,8879,14335,4717322.0,531.2897848856853
2013,16,4,4053,8196,12249,4644195.0,566.641654465593
2013,16,6,1985,6158,8143,2756809.0,447.679278986684
2013,16,7,2663,3114,5777,3285808.0,1055.1727681438665
2013,16,8,2585,4733,7318,3569846.0,754.2459328121698
2013,16,9,3551,4525,8076,4602607.0,1017.1507182320443
2013,16,10,1146,1617,2763,1743374.0,1078.1533704390847
2013,16,11,4862,24939,29801,7724965.0,309.7544007378002
2013,16,12,7778,14553,22331,7372431.0,506.59183673469386
2013,16,13,1003,4131,5134,1849238.0,447.64899540062936
2013,16,14,7234,22637,29871,11165633.0,493.2470291999823
2013,16,17,1047,1538,2585,1020254.0,663.3641092327698
2013,16,18,2602,3430,6032,2732638.0,796.6874635568513
2013,16,19,1622,3616,5238,2955246.0,817.2693584070796
2013,16,20,12149,20363,32512,18162385.0,891.9307076560428
2013,16,21,1422,4330,5752,2600902.0,600.670207852194
2013,16,22,5051,9753,14804,4018815.0,412.05936634881573
2013,16,23,4,285,289,114405.0,401.42105263157896
2013,16,24,482,1490,1972,1758509.0,1180.2073825503355
2013,16,25,77,398,475,374815.0,941.7462311557789
2013,17,11,2283,20083,22366,10050714.0,500.45879599661407
2013,17,13,20048,51350,71398,29259092.0,569.7973125608569
2013,17,14,5986,29969,35955,13766207.0,459.34822650071743
2013,17,15,2033,37253,39286,14690811.0,394.3524279923765
2013,17,16,3004,30442,33446,14723810.0,483.66763024768414
2013,17,17,634,7285,7919,3267719.0,448.5544269045985
2013,17,18,1226,15184,16410,9532019.0,627.7673208640674
2013,17,19,1259,21513,22772,8812213.0,409.622693255241
2013,17,20,1913,29292,31205,10121822.0,345.54902362419773
2013,17,21,1891,20393,22284,10045926.0,492.61638797626637
2013,17,22,722,6164,6886,3718461.0,603.254542504867
2013,17,23,1535,14875,16410,7125620.0,479.03327731092435
2013,17,24,948,17605,18553,8102352.0,460.2301618858279
2013,17,25,1684,20813,22497,8876051.0,426.46667947917166
2013,17,26,2467,16229,18696,8017354.0,494.0140489247643
2013,17,27,1810,13907,15717,8667853.0,623.2726684403538
2013,17,28,910,14121,15031,5932265.0,420.10232986332414
2013,17,29,1080,16921,18001,6381628.0,377.1424856686957
2013,17,30,913,12059,12972,5418865.0,449.3627166431711
2013,17,31,5796,26523,32319,13233390.0,498.94016513969007
2013,17,32,897,11104,12001,3173958.0,285.83915706051874
2013,17,33,210,3108,3318,1748033.0,562.4301801801802
2013,17,34,416,7545,7961,5193528.0,688.3403578528827
2013,17,35,1208,12109,13317,5741269.0,474.13238087373026
2013,17,36,365,7321,7686,2887682.0,394.43819150389294
2013,17,37,1173,9895,11068,4164703.0,420.8896412329459
2013,17,38,701,7490,8191,4586201.0,612.3098798397864
