year,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days,mean_decision_days
2016,7,19,1072,1452,2524,320133.0,220.47727272727272
2016,7,20,2086,3790,5876,832116.0,219.555672823219
2016,7,21,789,2645,3434,533092.0,201.54706994328922
2016,7,22,7468,12455,19923,3259941.0,261.7375351264552
2016,7,23,314,184,498,139181.0,756.4184782608696
2016,7,24,159,97,256,72054.0,742.8247422680413
2016,8,1,18169,19243,37412,2558548.0,132.95993348230525
2016,8,2,4111,5558,9669,1324102.0,238.2335372436128
2016,8,3,7645,7990,15635,2068094.0,258.83529411764704
2016,8,4,3265,9916,13181,1692349.0,170.66851553045584
2016,8,5,6760,7531,14291,2123894.0,282.0201832425973
2016,8,6,6174,8719,14893,1780573.0,204.21757082234203
2016,8,7,4535,3879,8414,749888.0,193.31992781644755
2016,8,9,2353,7008,9361,1918308.0,273.73116438356163
2016,8,10,4643,9749,14392,2117437.0,217.19530208226485
2016,8,11,3152,3799,6951,939764.0,247.3714135298763
2016,8,12,4926,3478,8404,718470.0,206.57561817136286
2016,8,13,10448,10095,20543,4039166.0,400.11550272412086
2016,8,14,1529,3340,4869,422873.0,126.60868263473054
2016,8,15,4614,3367,7981,817481.0,242.7920997920998
2016,8,16,1864,4767,6631,769581.0,161.4392699811202
2016,8,17,7060,8389,15449,1656515.0,197.46274883776374
2016,8,18,6867,7761,14628,2484223.0,320.0905811106816
2016,8,19,2280,2676,4956,452529.0,169.10650224215246
2016,8,20,985,1820,2805,314675.0,172.89835164835165
2016,8,21,4287,4055,8342,664069.0,163.76547472256473
2016,8,22,4589,1078,5667,550861.0,511.0027829313544
2016,8,23,6250,9909,16159,2296790.0,231.78827328691088
2016,8,24,4748,6249,10997,1378948.0,220.66698671787486
2016,8,25,1257,3932,5189,1031869.0,262.4285350966429
2016,8,26,4021,4206,8227,918577.0,218.39681407513078
2016,8,27,1036,4619,5655,1066856.0,230.9712058887205
2016,8,28,6957,8058,15015,1225620.0,152.09977661950856
2016,8,29,8256,7290,15546,1480814.0,203.1294924554184
2016,8,30,8504,2253,10757,657794.0,291.9636040834443
2016,8,31,5133,6871,12004,1018081.0,148.1707175083685
2016,8,33,7549,105,7654,91682.0,873.1619047619048
2016,8,34,6615,844,7459,420634.0,498.3815165876777
2016,8,35,9235,112,9347,95884.0,856.1071428571429
2016,8,36,3853,91,3944,77490.0,851.5384615384615
2016,8,37,838,39,877,34309.0,879.7179487179487
2016,8,38,10121,459,10580,397452.0,865.9084967320262
2016,8,39,4999,168,5167,147287.0,876.7083333333334
2016,9,1,5007,8203,13210,1687278.0,205.69035718639523
2016,9,2,14551,14843,29394,5027804.0,338.73233173886683
2016,9,3,3621,6439,10060,1493378.0,231.92700729927006
2016,9,4,21357,41168,62525,13493325.0,327.762461134862
2016,9,5,4175,6386,10561,1490391.0,233.38412151581585
2016,9,6,6728,13124,19852,2228886.0,169.83282535812253
2016,9,7,8481,16510,24991,3849460.0,233.15929739551788
2016,9,8,5957,9301,15258,2506745.0,269.51349317277715
2016,9,9,12135,10440,22575,3094564.0,296.41417624521074
2016,9,10,4487,11025,15512,2027164.0,183.86975056689343
2016,9,11,6087,15432,21519,2281031.0,147.81175479523068
2016,9,12,4783,6106,10889,1438776.0,235.6331477235506
2016,9,13,6608,9568,16176,3094691.0,323.44178511705684
2016,9,14,12070,27721,39791,5507425.0,198.67338840590168
2016,9,18,3838,8804,12642,2399262.0,272.5195365742844
2016,9,19,6855,6948,13803,1910477.0,274.96790443293037
2016,9,20,9591,10385,19976,3382072.0,325.66894559460764
2016,9,21,3009,2486,5495,989557.0,398.0518905872888
2016,9,22,3835,4947,8782,1434395.0,289.95249646250255
2016,9,23,1516,5409,6925,932693.0,172.43353669809576
2016,9,24,1388,5061,6449,897647.0,177.3655404070342
2016,9,25,2276,4099,6375,874210.0,213.27396926079533
2016,9,26,3188,4405,7593,1008702.0,228.99023836549375
2016,9,27,3201,3306,6507,1146827.0,346.8926194797338
2016,9,28,8448,7870,16318,2945797.0,374.3071156289708
2016,9,29,3969,5013,8982,1283652.0,256.064631956912
2016,9,30,6609,7329,13938,2153201.0,293.7919224996589
2016,9,31,8559,8781,17340,2642054.0,300.88304293360665
2016,9,32,1747,5221,6968,793576.0,151.99693545297836
2016,9,33,4415,6750,11165,1474837.0,218.49437037037038
2016,9,34,2100,1908,4008,708349.0,371.2520964360587
2016,9,35,8442,12216,20658,2321854.0,190.0666339227243
2016,9,36,3384,6463,9847,1451934.0,224.65325700139255
2016,9,38,7600,6958,14558,2584655.0,371.4652198907732
2016,9,39,3651,2945,6596,661688.0,224.6818336162988
2016,9,40,2454,19483,21937,6030985.0,309.5511471539291
2016,10,1,2027,3763,5790,1074303.0,285.49109752856765
2016,10,2,2278,3733,6011,1238922.0,331.8837396196089
2016,10,3,7914,25036,32950,4817894.0,192.4386483463812
2016,10,4,2518,27099,29617,1596536.0,58.914941510756854
2016,10,5,3372,8939,12311,2066707.0,231.20114106723346
2016,10,6,1826,3861,5687,953213.0,246.88241388241389
2016,10,7,3361,7759,11120,1949166.0,251.21355844825365
2016,10,8,5752,15444,21196,3328441.0,215.51677026677027
2016,10,9,3876,10068,13944,2031575.0,201.78535955502582
2016,10,10,5917,10755,16672,3250766.0,302.2562529056253
2016,10,11,5028,14166,19194,3311046.0,233.73189326556545
2016,10,12,6325,11486,17811,4632634.0,403.3287480410935
2016,10,13,18485,28090,46575,11067721.0,394.00929156283377
2016,10,14,4758,13200,17958,2163344.0,163.88969696969696
2016,10,15,7251,19053,26304,3290112.0,172.68209730751062
2016,10,16,961,2346,3307,618341.0,263.57246376811594
2016,10,17,3198,14678,17876,2248781.0,153.20758958986238
2016,10,18,9692,17821,27513,4385843.0,246.1053251781606
2016,10,19,2730,4410,7140,1450092.0,328.81904761904764
2016,10,20,7942,11016,18958,3686935.0,334.68908859840235
2016,10,21,1548,6784,8332,1000372.0,147.46049528301887
2016,10,22,3333,4275,7608,1458760.0,341.23040935672515
2016,10,23,1354,2400,3754,749594.0,312.3308333333333
2016,10,24,3929,9923,13852,3087743.0,311.17031139776276
2016,10,25,1254,8794,10048,1148953.0,130.65192176483967
2016,10,26,3007,9535,12542,1314429.0,137.85306764551652
2016,10,27,4281,10227,14508,2473991.0,241.9077930967048
2016,10,28,4260,8440,12700,2646674.0,313.58696682464455
2016,10,29,3170,3563,6733,1263092.0,354.502385630087
2016,10,30,1059,7221,8280,1122506.0,155.4502146517103
2016,10,31,7391,10567,17958,2704787.0,255.96545850288635
2016,10,32,5512,7234,12746,2878735.0,397.9451202654133
2016,10,33,5550,13058,18608,2994575.0,229.32876397610661
2016,11,1,11114,8190,19304,1972656.0,240.86153846153846
2016,11,2,3359,1369,4728,451730.0,329.9707815924032
2016,11,3,756,1067,1823,396161.0,371.2849109653233
2016,11,4,5157,6588,11745,1746830.0,265.15330904675164
2016,11,5,10776,8194,18970,1688718.0,206.09201855015866
2016,11,6,2586,3629,6215,825429.0,227.45356847616424
2016,11,7,3900,3245,7145,1163245.0,358.4730354391371
2016,11,8,12889,6119,19008,1277434.0,208.76515770550745
2016,11,9,1509,3253,4762,525098.0,161.41961266523208
2016,11,10,2643,3816,6459,971459.0,254.57520964360586
2016,11,11,5047,5059,10106,1408758.0,278.4657046847203
2016,11,12,3965,1462,5427,405902.0,277.63474692202465
2016,11,13,5382,3843,9225,918333.0,238.96252927400468
2016,11,14,3861,4304,8165,1110374.0,257.9865241635688
2016,11,15,7167,5348,12515,1322488.0,247.28646222887062
2016,11,16,8000,4097,12097,1168130.0,285.11837930192826
2016,11,17,2578,2536,5114,790733.0,311.8032334384858
2016,11,18,5457,4469,9926,1158668.0,259.2678451555158
2016,11,19,5884,4886,10770,1418361.0,290.29083094555875
2016,11,20,1636,1754,3390,456061.0,260.0119726339795
2016,11,21,1342,3065,4407,828334.0,270.2557911908646
2016,11,22,2525,2011,4536,410468.0,204.11138736946793
2016,11,23,1499,3326,4825,828879.0,249.21196632591702
2016,11,24,1522,2765,4287,468855.0,169.56781193490053
2016,11,26,4026,2410,6436,839184.0,348.2091286307054
2016,11,27,2705,1890,4595,501547.0,265.36878306878305
2016,11,29,4624,2203,6827,670338.0,304.28415796640945
2016,11,30,868,2599,3467,564381.0,217.1531358214698
2016,11,31,397,803,1200,143218.0,178.35367372353673
2016,11,32,389,1135,1524,320917.0,282.74625550660795
2016,12,1,838,1068,1906,367230.0,343.84831460674155
2016,12,2,947,1432,2379,420924.0,293.9413407821229
2016,12,3,1266,962,2228,395693.0,411.32328482328484
2016,12,4,625,6105,6730,506404.0,82.94905814905815
2016,12,5,2518,1877,4395,901255.0,480.15716568993076
2016,12,6,300,718,1018,239889.0,334.10724233983285
2016,12,7,397,628,1025,218269.0,347.562101910828
2016,12,8,745,806,1551,238126.0,295.44168734491313
2016,12,9,415,503,918,163678.0,325.40357852882704
2016,12,10,345,551,896,197793.0,358.9709618874773
2016,12,11,924,870,1794,306305.0,352.07471264367814
2016,12,12,455,532,987,262885.0,494.14473684210526
2016,12,13,1086,602,1688,343845.0,571.1710963455149
2016,12,14,283,345,628,156646.0,454.0463768115942
2016,12,15,524,482,1006,195661.0,405.9356846473029
2016,12,16,54,60,114,33906.0,565.1
2016,12,17,37,36,73,19099.0,530.5277777777778
2016,12,18,444,292,736,151143.0,517.6130136986301
2016,12,19,6799,3145,9944,1831316.0,582.2944356120827
2016,12,20,271,359,630,144289.0,401.9192200557103
2016,12,21,807,257,1064,165180.0,642.7237354085603
2016,12,22,316,730,1046,214006.0,293.15890410958906
2016,13,1,26997,24698,51695,6850447.0,277.36849137581993
2016,13,2,12428,20170,32598,5949248.0,294.9552801189886
2016,13,3,24288,52234,76522,7602240.0,145.54198414825592
2016,13,4,11304,13168,24472,4290087.0,325.79640036452
2016,13,5,1826,11108,12934,1713018.0,154.21480014404034
2016,13,6,19147,59876,79023,9643387.0,161.0559656623689
2016,13,7,6757,20675,27432,5340397.0,258.3021523579202
2016,13,8,18251,31948,50199,8000366.0,250.41836734693877
2016,13,9,10526,20952,31478,2709467.0,129.31782168766705
2016,13,10,17966,19463,37429,6657083.0,342.0378667214715
2016,13,11,3503,4845,8348,1413076.0,291.6565531475748
2016,13,12,18010,27119,45129,5845731.0,215.55850141966886
2016,13,13,6702,13886,20588,2722899.0,196.08951461904076
2016,13,14,11759,9955,21714,2667243.0,267.9299849321949
2016,13,15,5623,10912,16535,3133609.0,287.1709127565982
2016,13,16,11781,16842,28623,3172816.0,188.38712741954637
2016,13,17,5617,5735,11352,1596312.0,278.34559721011334
2016,13,18,9721,37888,47609,7974159.0,210.46661211993242
2016,13,19,20262,17918,38180,5977637.0,333.61072664359864
2016,13,20,15614,62713,78327,11788392.0,187.97365777430517
2016,13,21,8574,5179,13753,2028296.0,391.6385402587372
2016,13,22,4205,12579,16784,1812127.0,144.0597026790683
2016,13,23,5057,4778,9835,1486941.0,311.20573461699456
2016,13,24,23411,33318,56729,9053594.0,271.7328170958641
2016,13,25,8452,33966,42418,6720438.0,197.85779897544603
2016,13,26,11528,17160,28688,5293184.0,308.46060606060604
2016,13,27,17960,17256,35216,3598770.0,208.55180806675938
2016,13,28,8488,5967,14455,1973483.0,330.73286408580526
2016,13,29,15674,24279,39953,6045350.0,248.99501626920383
2016,13,30,20679,37044,57723,5919841.0,159.80566353525538
2016,13,31,8108,30961,39069,3512904.0,113.4622266722651
2016,13,33,6507,7285,13792,2145337.0,294.4868908716541
2016,13,34,8242,14354,22596,2541928.0,177.0884770795597
2016,13,35,12188,18216,30404,4267815.0,234.28936100131753
2016,13,36,9356,22522,31878,3995442.0,177.40174052038006
2016,13,37,5979,6823,12802,2168255.0,317.78616444379304
2016,13,38,2726,10671,13397,1653702.0,154.97160528535284
2016,13,39,4420,11047,15467,2093285.0,189.48900153887934
2016,13,40,7363,13309,20672,2376931.0,178.5957622661357
2016,13,41,7433,4873,12306,1496250.0,307.0490457623641
2016,13,42,4660,6293,10953,1982742.0,315.07103130462417
2016,13,43,13565,39668,53233,6512845.0,164.18385096299284
2016,13,44,19772,22076,41848,6141435.0,278.19509874977354
2016,13,45,5639,7582,13221,2877651.0,379.5371933526774
2016,13,46,6844,7295,14139,2220363.0,304.3677861549006
2016,13,47,7354,14649,22003,4468238.0,305.0200013652809
2016,13,48,11867,25123,36990,4522011.0,179.9948652629065
2016,13,49,11592,14588,26180,5511831.0,377.8332190841788
2016,13,50,10358,13129,23487,2469762.0,188.11501256759846
2016,13,51,9498,23335,32833,4449228.0,190.66758088707948
2016,13,52,7690,12061,19751,2026895.0,168.05364397645303
2016,13,53,13217,66107,79324,12444542.0,188.24847595564765
2016,13,54,10343,37113,47456,6260609.0,168.69045886885996
2016,13,55,5349,10195,15544,2666702.0,261.56959293771456
2016,13,56,6936,22841,29777,3091288.0,135.33943347489165
2016,13,57,11464,16124,27588,4404073.0,273.13774497643266
2016,13,58,13497,11189,24686,3130353.0,279.7705782464921
2016,13,59,4962,11488,16450,2105819.0,183.30597144846797
2016,13,60,5032,17973,23005,3401691.0,189.26673343348355
2016,13,61,15174,18613,33787,3998184.0,214.80599580938053
2016,13,62,8909,23368,32277,6282279.0,268.8411074974324
2016,13,63,8244,12941,21185,2510027.0,193.95927671740978
2016,13,64,2949,5458,8407,1107305.0,202.87742762916818
2016,13,65,4906,9033,13939,1992893.0,220.62360234695007
2016,13,66,7180,32947,40127,3713079.0,112.69854614987707
2016,13,67,6371,5763,12134,2306738.0,400.26687489154955
2016,13,68,7279,14127,21406,2426667.0,171.77511148863877
2016,13,69,4901,5517,10418,1468433.0,266.1651259742614
2016,13,70,1778,5199,6977,2004142.0,385.486055010579
2016,13,71,4662,9735,14397,1898670.0,195.03543913713406
2016,13,73,4132,11223,15355,1715943.0,152.89521518310613
2016,13,74,2217,9398,11615,4313489.0,458.9794637156842
2016,13,75,1102,152,1254,128420.0,844.8684210526316
2016,13,76,2691,3551,6242,1005654.0,283.2030413967896
2016,14,1,5168,39819,44987,7293117.0,183.15670910871694
2016,14,2,3782,25102,28884,4555299.0,181.47155605131064
2016,14,3,4971,23465,28436,5088583.0,216.85842744513104
2016,14,4,6056,21766,27822,5466279.0,251.13842690434623
2016,14,5,7236,35988,43224,8210027.0,228.13234967211292
2016,14,6,11582,54603,66185,13974000.0,255.9200043953629
2016,14,7,5041,34635,39676,6416276.0,185.2541071170781
2016,14,8,2175,15613,17788,3884606.0,248.80586690578363
2016,14,9,4340,15589,19929,3581594.0,229.75136314067612
2016,14,10,3793,22010,25803,4430230.0,201.28259881871875
2016,14,11,3692,9992,13684,3001442.0,300.38450760608487
2016,14,12,2841,26326,29167,5735286.0,217.8563397401808
2016,14,13,6781,20539,27320,5345553.0,260.2635473976338
2016,14,14,2287,21386,23673,3086090.0,144.30421771252222
2016,14,15,2843,23152,25995,3222438.0,139.1861610228058
2016,14,16,2792,15793,18585,3679228.0,232.96574431710252
2016,14,17,3783,16823,20606,3657423.0,217.40611068180468
2016,14,18,4032,18796,22828,4824359.0,256.66945094701
2016,14,19,2066,8248,10314,2143358.0,259.86396702230843
2016,14,20,5212,18227,23439,4664552.0,255.91441268447906
2016,14,23,3894,10608,14502,2903765.0,273.73350301659127
2016,15,1,2458,10256,12714,1879831.0,183.29085413416536
2016,15,2,646,2749,3395,566443.0,206.0542015278283
2016,15,3,322,2027,2349,318795.0,157.27429699062654
2016,15,4,5393,12764,18157,3787531.0,296.7354277655907
2016,15,5,8649,15291,23940,4117755.0,269.29272120855404
2016,15,6,105,1615,1720,284799.0,176.34613003095976
2016,15,7,76,1510,1586,213069.0,141.10529801324503
2016,15,8,80,740,820,108035.0,145.99324324324326
2016,15,9,7223,15242,22465,4630179.0,303.7776538512006
2016,15,13,89,2515,2604,190230.0,75.63817097415507
2016,15,14,18,1305,1323,146928.0,112.58850574712643
2016,15,15,102,1740,1842,273973.0,157.4557471264368
2016,15,16,22,0,22,0.0,
2016,16,1,2893,6058,8951,1309165.0,216.10515021459227
2016,16,2,11590,14068,25658,3432649.0,244.00405174864943
2016,16,3,9156,9245,18401,2393466.0,258.89302325581394
2016,16,4,5887,7503,13390,1192828.0,158.9801412768226
2016,16,6,3388,5478,8866,1264478.0,230.8284045271997
2016,16,7,6076,9670,15746,2259365.0,233.64684591520165
2016,16,8,5318,3747,9065,1860852.0,496.6244995996797
2016,16,9,7231,10094,17325,2754576.0,272.8924113334654
2016,16,10,2393,3366,5759,907635.0,269.64795008912654
2016,16,11,9139,14810,23949,2846263.0,192.1852126941256
2016,16,12,15493,19074,34567,4385562.0,229.92356086819754
2016,16,13,2573,5118,7691,1057787.0,206.67975771785854
2016,16,14,20780,19200,39980,5328594.0,277.5309375
2016,16,17,2308,2472,4780,671203.0,271.5222491909385
2016,16,18,5282,5143,10425,2248401.0,437.1769395294575
2016,16,19,3820,3416,7236,1544760.0,452.21311475409834
2016,16,20,29330,32058,61388,7678082.0,239.50595795121342
2016,16,21,4799,7918,12717,2010960.0,253.9732255620106
2016,16,22,10377,11260,21637,3307952.0,293.77904085257546
2016,16,23,35,682,717,124688.0,182.82697947214075
2016,16,24,1246,3865,5111,1964336.0,508.23699870633897
2016,16,25,163,426,589,159354.0,374.07042253521126
2016,17,11,5145,18096,23241,3757369.0,207.63533377541998
2016,17,13,16484,57088,73572,13412499.0,234.94427900784754
2016,17,14,12163,39573,51736,7161265.0,180.96340939529478
2016,17,15,9728,28280,38008,5592770.0,197.76414427157002
2016,17,16,9951,38915,48866,8427922.0,216.57258126686366
2016,17,17,2050,13482,15532,2257767.0,167.4652870493992
2016,17,18,3017,24598,27615,3783278.0,153.80429303195382
2016,17,19,3681,23345,27026,4108236.0,175.97926750910258
2016,17,20,4056,29499,33555,3937142.0,133.46696498186378
2016,17,21,6089,28069,34158,5687619.0,202.6299120025651
2016,17,22,2567,13976,16543,2847158.0,203.71765884373212
2016,17,23,3539,18155,21694,3716782.0,204.72497934453318
2016,17,24,2854,16605,19459,3539101.0,213.13465823547125
2016,17,25,4121,29874,33995,4064399.0,136.05138247305348
2016,17,26,5109,19543,24652,3793990.0,194.13549608555493
2016,17,27,3231,13639,16870,3101951.0,227.4324363956302
2016,17,28,1998,13420,15418,2336946.0,174.13904619970194
2016,17,29,4806,13923,18729,2805962.0,201.53429576958987
2016,17,30,2232,14041,16273,2834885.0,201.90050566198988
2016,17,31,16237,41158,57395,6516654.0,158.3326206326838
2016,17,32,2429,14369,16798,2166141.0,150.75099171828242
2016,17,33,750,7585,8335,1106820.0,145.92221489782466
2016,17,34,478,5021,5499,541902.0,107.92710615415255
2016,17,35,2279,14307,16586,2680580.0,187.361431467114
2016,17,36,748,8667,9415,979792.0,113.04857505480558
