year,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days,mean_decision_days
2010,4,12,513,10074,10587,9646956.0,957.6092912447886
2010,4,13,2,10,12,19306.0,1930.6
2010,4,15,529,36730,37259,30911970.0,841.6000544514021
2010,4,16,36,8733,8769,4040029.0,462.6163975724264
2010,5,1,122,2319,2441,3097859.0,1335.8598533850798
2010,5,2,583,4469,5052,6988268.0,1563.7207428955023
2010,5,3,77,2373,2450,2962010.0,1248.213232195533
2010,5,4,548,2549,3097,4125563.0,1618.5025500196155
2010,5,5,218,3065,3283,4449868.0,1451.8329526916802
2010,5,6,282,5076,5358,5864853.0,1155.4083924349882
2010,5,7,310,1681,1991,2828058.0,1682.3664485425343
2010,5,8,141,1064,1205,1486403.0,1396.9953007518798
2010,5,9,21,932,953,1395968.0,1497.8197424892703
2010,5,10,54,1434,1488,1910811.0,1332.5041841004183
2010,5,11,287,935,1222,1315499.0,1406.9508021390375
2010,6,1,729,13971,14700,15211879.0,1088.8181948321524
2010,6,2,58,1312,1370,1736299.0,1323.3986280487804
2010,6,3,57,1989,2046,2430397.0,1221.9190548014078
2010,6,4,11,1784,1795,1880783.0,1054.2505605381166
2010,6,5,17,1058,1075,1192869.0,1127.4754253308129
2010,6,6,106,2714,2820,3608601.0,1329.6245394252026
2010,6,7,117,2093,2210,2844548.0,1359.076923076923
2010,6,8,90,1607,1697,2331612.0,1450.9097697573118
2010,6,9,18,684,702,669175.0,978.3260233918129
2010,6,10,324,3625,3949,5110870.0,1409.895172413793
2010,6,11,18,1129,1147,1268656.0,1123.6988485385298
2010,6,12,54,1001,1055,1530088.0,1528.5594405594406
2010,6,13,241,2215,2456,3548220.0,1601.9051918735893
2010,6,15,15,957,972,909132.0,949.9811912225705
2010,6,16,125,1956,2081,3542732.0,1811.2126789366052
2010,6,17,2,371,373,293834.0,792.0053908355795
2010,6,18,57,1695,1752,2373163.0,1400.0961651917405
2010,6,19,41,698,739,928220.0,1329.8280802292263
2010,6,20,88,2947,3035,3777636.0,1281.8581608415338
2010,6,21,49,1166,1215,1579397.0,1354.5428816466551
2010,6,22,28,369,397,511109.0,1385.119241192412
2010,6,23,40,26,66,74916.0,2881.3846153846152
2010,6,24,2,28,30,51083.0,1824.392857142857
2010,6,25,15,8,23,23695.0,2961.875
2010,6,26,164,28,192,81942.0,2926.5
2010,6,27,0,1,1,2738.0,2738.0
2010,6,28,6,2,8,5947.0,2973.5
2010,7,1,293,1949,2242,2647429.0,1358.3524884556182
2010,7,2,235,1300,1535,2476822.0,1905.2476923076922
2010,7,3,186,1372,1558,2649976.0,1931.469387755102
2010,7,4,114,952,1066,1610893.0,1692.1144957983192
2010,7,5,152,831,983,1559019.0,1876.0758122743682
2010,7,6,467,966,1433,1871870.0,1937.7536231884058
2010,7,7,934,2620,3554,4833520.0,1844.854961832061
2010,7,8,17,658,675,976313.0,1483.758358662614
2010,7,9,993,6200,7193,9843401.0,1587.6453225806451
2010,7,10,1145,2350,3495,4619133.0,1965.588510638298
2010,7,11,796,3589,4385,6819977.0,1900.2443577598217
2010,7,12,33,745,778,1176907.0,1579.7409395973154
2010,7,13,133,1075,1208,2193914.0,2040.8502325581396
2010,7,14,132,486,618,951858.0,1958.5555555555557
2010,7,15,122,569,691,980545.0,1723.2776801405976
2010,7,16,168,1524,1692,2922355.0,1917.5557742782153
2010,7,17,612,2077,2689,4038929.0,1944.5974963890226
2010,7,18,7,210,217,302122.0,1438.6761904761904
2010,7,19,70,1379,1449,1456911.0,1056.4981870920958
2010,7,20,608,1090,1698,2359222.0,2164.4238532110094
2010,7,21,19,474,493,739175.0,1559.4409282700421
2010,7,22,966,2146,3112,5177712.0,2412.726933830382
2010,7,23,89,78,167,228756.0,2932.769230769231
2010,7,24,21,38,59,108465.0,2854.342105263158
2010,8,1,10812,7960,18772,8609255.0,1081.5646984924624
2010,8,2,1534,1938,3472,3853077.0,1988.171826625387
2010,8,3,3706,2584,6290,6138453.0,2375.562306501548
2010,8,4,1198,1814,3012,3826860.0,2109.625137816979
2010,8,5,2351,2183,4534,4411546.0,2020.8639486944571
2010,8,6,2323,3087,5410,6734667.0,2181.6219630709425
2010,8,7,1570,706,2276,1360644.0,1927.257790368272
2010,8,9,2393,2412,4805,5410448.0,2243.1376451077945
2010,8,10,3222,1406,4628,3495095.0,2485.8428165007113
2010,8,11,1852,1102,2954,2253640.0,2045.0453720508167
2010,8,12,1024,1077,2101,2332286.0,2165.539461467038
2010,8,13,3116,2113,5229,4394921.0,2079.943681968765
2010,8,14,1451,931,2382,1873778.0,2012.6509129967776
2010,8,15,1685,912,2597,1935980.0,2122.785087719298
2010,8,16,598,1853,2451,3796355.0,2048.761467889908
2010,8,17,2229,2415,4644,4986316.0,2064.727122153209
2010,8,18,2871,2521,5392,5470076.0,2169.8040460134866
2010,8,19,1489,530,2019,1208589.0,2280.356603773585
2010,8,20,345,475,820,1083337.0,2280.7094736842105
2010,8,21,2528,743,3271,1633033.0,2197.8909825033647
2010,8,22,1656,773,2429,1704205.0,2204.6636481241912
2010,8,23,2928,2242,5170,5082259.0,2266.8416592328276
2010,8,24,2255,1351,3606,2932596.0,2170.685418208734
2010,8,25,587,503,1090,1160790.0,2307.7335984095425
2010,8,26,2004,1458,3462,3003834.0,2060.2427983539096
2010,8,27,318,704,1022,1689299.0,2399.572443181818
2010,8,28,3468,948,4416,1966579.0,2074.450421940928
2010,8,29,3731,1320,5051,3073135.0,2328.132575757576
2010,8,30,3416,788,4204,1923117.0,2440.503807106599
2010,8,31,1804,855,2659,2072489.0,2423.9637426900586
2010,8,33,2979,85,3064,226473.0,2664.3882352941177
2010,8,34,3242,634,3876,1579587.0,2491.46214511041
2010,8,35,3183,38,3221,114671.0,3017.657894736842
2010,8,36,1339,33,1372,101917.0,3088.3939393939395
2010,8,37,130,15,145,43352.0,2890.133333333333
2010,8,38,5401,116,5517,347879.0,2998.956896551724
2010,8,39,2776,59,2835,179977.0,3050.4576271186443
2010,9,1,138,2694,2832,3397319.0,1261.0686711210096
2010,9,2,2333,8077,10410,14148395.0,1751.6893648631917
2010,9,3,635,2768,3403,4749574.0,1715.8865606936415
2010,9,4,7883,20571,28454,38377296.0,1865.6018667055564
2010,9,5,526,3112,3638,5496112.0,1766.1028277634962
2010,9,6,1178,3784,4962,6410092.0,1693.9989429175475
2010,9,7,1191,6847,8038,10584344.0,1545.8367168102818
2010,9,8,557,3317,3874,5644238.0,1701.609285498945
2010,9,9,1500,7709,9209,11458433.0,1486.3708652224673
2010,9,10,369,4658,5027,5242681.0,1125.521897810219
2010,9,11,665,4200,4865,7279311.0,1733.1692857142857
2010,9,12,389,4514,4903,4554963.0,1009.074656623837
2010,9,13,615,4544,5159,7309274.0,1608.5550176056338
2010,9,14,1480,8790,10270,14201283.0,1615.6180887372013
2010,9,18,664,4208,4872,7466726.0,1774.412072243346
2010,9,19,1109,4687,5796,7463904.0,1592.469383400896
2010,9,20,2414,7401,9815,13046704.0,1762.829887852993
2010,9,21,335,1646,1981,2760977.0,1677.3857837181044
2010,9,22,501,2906,3407,4933287.0,1697.621128699243
2010,9,23,92,1536,1628,2498802.0,1626.82421875
2010,9,24,25,1255,1280,1856505.0,1479.2868525896415
2010,9,25,207,1573,1780,2736315.0,1739.551811824539
2010,9,26,283,1950,2233,3181465.0,1631.5205128205127
2010,9,27,613,2177,2790,4028043.0,1850.2723932016536
2010,9,28,1886,3354,5240,6504815.0,1939.4200954084674
2010,9,29,458,1949,2407,3388902.0,1738.7901487942534
2010,9,30,794,4606,5400,7848218.0,1703.9118541033436
2010,9,31,788,4487,5275,8150334.0,1816.4328058836638
2010,9,32,195,1174,1369,2409476.0,2052.3645655877344
2010,9,33,467,1904,2371,3179951.0,1670.142331932773
2010,9,34,477,994,1471,1918143.0,1929.721327967807
2010,9,35,1065,4185,5250,7544118.0,1802.6566308243728
2010,9,36,216,2562,2778,4058078.0,1583.9492583918814
2010,9,38,828,6729,7557,10368864.0,1540.9219794917522
2010,9,39,876,1166,2042,2281160.0,1956.3979416809605
2010,9,40,1091,7455,8546,13961159.0,1872.7242119382965
2010,10,1,193,1739,1932,2410008.0,1385.8585393904543
2010,10,2,266,2616,2882,4060309.0,1552.105886850153
2010,10,3,499,9412,9911,14085663.0,1496.5642796430088
2010,10,4,205,3202,3407,4195586.0,1310.3016864459712
2010,10,5,260,3174,3434,4776823.0,1504.9851921865154
2010,10,6,75,1515,1590,1982624.0,1308.662706270627
2010,10,7,631,4390,5021,6615208.0,1506.8810933940774
2010,10,8,1031,6667,7698,10250278.0,1537.464826758662
2010,10,9,263,2518,2781,3871137.0,1537.3856235107228
2010,10,10,751,5368,6119,8777194.0,1635.0957526080476
2010,10,11,680,10480,11160,8568875.0,817.6407442748092
2010,10,12,944,9455,10399,12050264.0,1274.485880486515
2010,10,13,1803,22931,24734,19873042.0,866.6452400680301
2010,10,14,525,3496,4021,4929994.0,1410.1813501144165
2010,10,15,880,7433,8313,10889593.0,1465.0333647248756
2010,10,16,86,1224,1310,1604116.0,1310.5522875816994
2010,10,17,471,4102,4573,5525762.0,1347.0897123354462
2010,10,18,720,9261,9981,12380643.0,1336.8581146744411
2010,10,19,112,2433,2545,2698624.0,1109.1755034936293
2010,10,20,473,4182,4655,6958499.0,1663.9165471066476
2010,10,21,183,1204,1387,1712001.0,1421.9277408637874
