year,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days
2018,7,17,5227,10364,15591,336310.0
2018,7,18,688,2233,2921,116513.0
2018,7,19,1555,3422,4977,114433.0
2018,7,20,4047,10994,15041,230876.0
2018,7,21,1497,4568,6065,142906.0
2018,7,22,12330,16003,28333,963673.0
2018,7,23,2,4537,4539,332702.0
2018,7,24,13,1648,1661,193469.0
2018,8,1,44916,17426,62342,1060057.0
2018,8,2,7982,3789,11771,259109.0
2018,8,3,15539,7248,22787,561429.0
2018,8,4,6990,12230,19220,1051700.0
2018,8,5,12158,9581,21739,401944.0
2018,8,6,12399,7338,19737,481354.0
2018,8,7,6837,3639,10476,327729.0
2018,8,9,9034,5381,14415,501842.0
2018,8,10,18782,10600,29382,622975.0
2018,8,11,6713,4609,11322,205987.0
2018,8,12,8127,4391,12518,171463.0
2018,8,13,14292,5443,19735,428235.0
2018,8,14,6761,3434,10195,134914.0
2018,8,15,7184,2736,9920,242723.0
2018,8,16,3132,4436,7568,442087.0
2018,8,17,11441,8047,19488,540475.0
2018,8,18,11479,5907,17386,499243.0
2018,8,19,4045,2345,6390,105155.0
2018,8,20,2708,1840,4548,150549.0
2018,8,21,6833,2796,9629,201909.0
2018,8,22,5051,3458,8509,348792.0
2018,8,23,11513,8516,20029,419026.0
2018,8,24,10045,5013,15058,290565.0
2018,8,25,4191,2182,6373,193807.0
2018,8,26,9092,3095,12187,221432.0
2018,8,27,3317,7071,10388,461285.0
2018,8,28,20955,9498,30453,541511.0
2018,8,29,17625,6728,24353,666424.0
2018,8,30,12903,3772,16675,237264.0
2018,8,31,14063,8043,22106,342658.0
2018,8,33,12895,3795,16690,243962.0
2018,8,34,15074,4468,19542,477556.0
2018,8,35,15083,8195,23278,433317.0
2018,8,36,6854,2612,9466,182983.0
2018,8,37,1751,287,2038,52219.0
2018,8,38,21705,4689,26394,421536.0
2018,8,39,5896,2672,8568,432000.0
2018,9,1,7012,6589,13601,464792.0
2018,9,2,19702,18954,38656,1698840.0
2018,9,3,5742,12468,18210,589731.0
2018,9,4,44549,53888,98437,2522077.0
2018,9,5,6465,11111,17576,368040.0
2018,9,6,8254,15505,23759,853336.0
2018,9,7,17780,20365,38145,1158138.0
2018,9,8,9744,17286,27030,565938.0
2018,9,9,17391,14390,31781,721584.0
2018,9,10,7430,11626,19056,406297.0
2018,9,11,9894,13442,23336,639564.0
2018,9,12,7507,7918,15425,307027.0
2018,9,13,9222,12903,22125,866715.0
2018,9,14,20457,34013,54470,1194818.0
2018,9,18,6950,15404,22354,840681.0
2018,9,19,12287,26313,38600,537578.0
2018,9,20,17720,48892,66612,1276921.0
2018,9,21,4053,6170,10223,263133.0
2018,9,22,6284,10572,16856,425621.0
2018,9,23,3185,6228,9413,297796.0
2018,9,24,3108,5695,8803,293976.0
2018,9,25,4147,5760,9907,287327.0
2018,9,26,4438,6481,10919,281853.0
2018,9,27,4109,7234,11343,360561.0
2018,9,28,7217,14502,21719,1465893.0
2018,9,29,4846,7561,12407,320107.0
2018,9,30,11084,11086,22170,476965.0
2018,9,31,12625,13045,25670,514481.0
2018,9,32,2539,4563,7102,96515.0
2018,9,33,6842,8250,15092,403295.0
2018,9,34,3380,4291,7671,187361.0
2018,9,35,11252,15633,26885,642934.0
2018,9,36,5771,9897,15668,449566.0
2018,9,38,5120,8897,14017,864553.0
2018,9,39,4937,7498,12435,128494.0
2018,9,40,9,38250,38259,3311486.0
2018,10,1,4929,3193,8122,296392.0
2018,10,2,4630,5151,9781,294058.0
2018,10,3,15160,26316,41476,1154319.0
2018,10,4,5165,11566,16731,322639.0
2018,10,5,6692,5445,12137,764527.0
2018,10,6,5285,8907,14192,372343.0
2018,10,7,9241,11345,20586,585718.0
2018,10,8,12199,13332,25531,870105.0
2018,10,9,7317,12869,20186,527477.0
2018,10,10,11723,8073,19796,835213.0
2018,10,11,11041,16660,27701,867881.0
2018,10,12,12088,13188,25276,912164.0
2018,10,13,40469,14562,55031,2054825.0
2018,10,14,6421,22033,28454,711050.0
2018,10,15,13343,21172,34515,809781.0
2018,10,16,2197,3759,5956,165166.0
2018,10,17,8348,13420,21768,737793.0
2018,10,18,18459,10917,29376,986962.0
2018,10,19,6147,5207,11354,418375.0
2018,10,20,11580,7720,19300,808273.0
2018,10,21,3713,5127,8840,235152.0
2018,10,22,8261,9236,17497,412265.0
2018,10,23,2293,6314,8607,125403.0
2018,10,24,11530,8814,20344,892693.0
2018,10,25,3370,8404,11774,260259.0
2018,10,26,6863,9995,16858,515244.0
2018,10,27,8675,15935,24610,551324.0
2018,10,28,7615,5940,13555,618169.0
2018,10,29,5342,12893,18235,369669.0
2018,10,30,3408,5384,8792,306639.0
2018,10,31,11489,10215,21704,622324.0
2018,10,32,10483,6649,17132,798575.0
2018,10,33,11839,11668,23507,999706.0
2018,11,1,17920,5195,23115,533613.0
2018,11,2,6014,1317,7331,124397.0
2018,11,3,2724,818,3542,107369.0
2018,11,4,8445,4453,12898,224933.0
2018,11,5,17244,4752,21996,438008.0
2018,11,6,7267,2525,9792,162162.0
2018,11,7,5708,1485,7193,135501.0
2018,11,8,13045,3387,16432,257672.0
2018,11,9,1938,843,2781,94948.0
2018,11,10,5935,1599,7534,237393.0
2018,11,11,7873,1928,9801,118378.0
2018,11,12,6574,481,7055,25242.0
2018,11,13,7684,2572,10256,279229.0
2018,11,14,6668,1688,8356,291223.0
2018,11,15,6405,3216,9621,263122.0
2018,11,16,9080,4535,13615,265284.0
2018,11,17,6247,1911,8158,138718.0
2018,11,18,11313,1894,13207,171255.0
2018,11,19,6368,1695,8063,145092.0
2018,11,20,2411,1710,4121,281896.0
2018,11,21,5164,2655,7819,233053.0
2018,11,22,2853,1225,4078,95156.0
2018,11,23,3362,1248,4610,112733.0
2018,11,24,2552,790,3342,56601.0
2018,11,26,8041,1010,9051,121480.0
2018,11,27,6407,1726,8133,152653.0
2018,11,29,6383,1613,7996,76740.0
2018,11,30,1412,406,1818,28868.0
2018,11,31,2440,648,3088,59283.0
2018,11,32,735,774,1509,128911.0
2018,12,1,1396,1224,2620,135630.0
2018,12,2,1961,3292,5253,190225.0
2018,12,3,4057,2481,6538,203242.0
2018,12,4,2837,7258,10095,333184.0
2018,12,5,6461,6503,12964,509294.0
2018,12,6,1301,3040,4341,247594.0
2018,12,7,793,710,1503,49964.0
2018,12,8,1804,1028,2832,81777.0
2018,12,9,772,614,1386,96318.0
2018,12,10,654,1605,2259,58690.0
2018,12,11,2161,1448,3609,120960.0
2018,12,12,951,695,1646,89020.0
2018,12,13,2635,1187,3822,181072.0
2018,12,14,844,564,1408,54725.0
2018,12,15,1613,2777,4390,136428.0
2018,12,16,128,178,306,8424.0
2018,12,17,90,85,175,4422.0
2018,12,18,512,203,715,30378.0
2018,12,19,10096,6209,16305,712954.0
2018,12,20,582,519,1101,46999.0
2018,12,21,1232,1062,2294,91819.0
2018,12,22,482,246,728,39953.0
2018,13,1,34854,42759,77613,1587085.0
2018,13,2,25248,40577,65825,1835087.0
2018,13,3,32148,37582,69730,1437558.0
2018,13,4,19972,12379,32351,1265859.0
2018,13,5,4484,7613,12097,569995.0
2018,13,6,39046,63333,102379,2627742.0
2018,13,7,25348,15514,40862,1370059.0
2018,13,8,33860,32821,66681,2033375.0
2018,13,9,16360,17104,33464,789193.0
2018,13,10,26366,18855,45221,1687802.0
2018,13,11,6152,1920,8072,236885.0
2018,13,12,27004,19615,46619,1425449.0
2018,13,13,9626,13615,23241,938699.0
2018,13,14,14041,10429,24470,718936.0
2018,13,15,17655,15719,33374,1029937.0
2018,13,16,21056,26027,47083,1026399.0
2018,13,17,7971,6597,14568,329867.0
2018,13,18,26731,23659,50390,1313568.0
2018,13,19,29730,11716,41446,1098453.0
2018,13,20,42388,39838,82226,2398940.0
2018,13,21,11479,7093,18572,446178.0
2018,13,22,7447,7656,15103,426033.0
2018,13,23,7652,4798,12450,389677.0
2018,13,24,45685,26442,72127,1949354.0
2018,13,25,15492,27794,43286,1378731.0
2018,13,26,20288,22648,42936,2024683.0
2018,13,27,24217,32733,56950,2117847.0
2018,13,28,11408,7278,18686,525515.0
2018,13,29,19605,25020,44625,1076778.0
2018,13,30,31035,27771,58806,1935918.0
2018,13,31,14538,22211,36749,1767018.0
2018,13,33,11364,9692,21056,584943.0
2018,13,34,11381,12862,24243,1158636.0
2018,13,35,12619,13389,26008,1249442.0
2018,13,36,16869,16791,33660,1216254.0
2018,13,37,6542,4684,11226,625445.0
2018,13,38,6987,7322,14309,408903.0
2018,13,39,11615,10799,22414,788160.0
2018,13,40,4672,10080,14752,1258898.0
2018,13,41,6868,3713,10581,627850.0
2018,13,42,6858,13764,20622,914281.0
2018,13,43,30711,42138,72849,1930775.0
2018,13,44,22514,27375,49889,1715838.0
2018,13,45,8320,10532,18852,1041734.0
2018,13,46,8726,13588,22314,491838.0
2018,13,47,16098,14780,30878,1853721.0
2018,13,48,21860,26727,48587,1275005.0
2018,13,49,17883,35843,53726,1014197.0
2018,13,50,17319,12449,29768,824452.0
2018,13,51,20805,22602,43407,2011133.0
2018,13,52,9557,7818,17375,658607.0
2018,13,53,26058,35986,62044,2338195.0
2018,13,54,21002,44033,65035,1490049.0
2018,13,55,7075,17887,24962,1577563.0
2018,13,56,12504,22336,34840,1234330.0
2018,13,57,23406,21766,45172,2519430.0
2018,13,58,12929,24050,36979,1566892.0
2018,13,59,5974,10118,16092,455786.0
2018,13,60,12527,13809,26336,974232.0
2018,13,61,19051,13684,32735,683533.0
2018,13,62,14499,28976,43475,2897651.0
2018,13,63,9130,8335,17465,651409.0
2018,13,64,5910,7892,13802,419480.0
2018,13,65,9006,9634,18640,1035786.0
2018,13,66,14562,35444,50006,1607120.0
2018,13,67,11190,6942,18132,492194.0
2018,13,68,12090,12697,24787,681162.0
2018,13,69,8734,5846,14580,497502.0
2018,13,70,2661,10961,13622,1247469.0
2018,13,71,5901,7690,13591,720615.0
2018,13,73,7453,7135,14588,571056.0
2018,13,74,12708,13223,25931,1988544.0
2018,13,75,1650,1636,3286,453908.0
2018,13,76,274,10017,10291,2438560.0
2018,14,1,19274,24209,43483,1996203.0
2018,14,2,9766,12617,22383,1097041.0
2018,14,3,15514,19602,35116,1393796.0
2018,14,4,15970,20009,35979,1234332.0
2018,14,5,28032,31147,59179,2256016.0
2018,14,6,20707,52281,72988,6832146.0
2018,14,7,18167,21483,39650,1767952.0
2018,14,8,9837,7762,17599,922693.0
2018,14,9,9999,14119,24118,904461.0
2018,14,10,10293,28780,39073,5860293.0
2018,14,11,9140,8060,17200,551826.0
2018,14,12,13806,26112,39918,2719620.0
2018,14,13,16343,12772,29115,1270984.0
2018,14,14,8172,14657,22829,1008731.0
2018,14,15,7373,10392,17765,863123.0
2018,14,16,9231,9779,19010,687220.0
2018,14,17,10534,13962,24496,848224.0
2018,14,18,11524,12415,23939,1073509.0
2018,14,19,9215,6319,15534,467645.0
2018,14,20,13254,10907,24161,1062204.0
2018,14,23,9872,8094,17966,599536.0
2018,15,1,6654,9049,15703,520702.0
2018,15,2,2267,3630,5897,287874.0
2018,15,3,908,3495,4403,117195.0
2018,15,4,16962,10382,27344,906468.0
2018,15,5,29913,15817,45730,1805693.0
2018,15,6,745,1700,2445,107039.0
2018,15,7,514,1785,2299,135735.0
2018,15,8,277,787,1064,84310.0
2018,15,9,22119,16511,38630,1771207.0
2018,15,13,467,2317,2784,129818.0
2018,15,14,216,1262,1478,68810.0
2018,15,15,678,2612,3290,164430.0
2018,15,16,0,149,149,52573.0
2018,16,1,9275,5285,14560,573596.0
2018,16,2,12920,14049,26969,1362080.0
2018,16,3,9067,5309,14376,702670.0
2018,16,4,6697,10016,16713,880594.0
2018,16,6,3384,10522,13906,508829.0
2018,16,7,9946,23688,33634,1316359.0
2018,16,8,8132,9520,17652,1038070.0
2018,16,9,9736,8620,18356,932534.0
2018,16,10,3354,11030,14384,487010.0
2018,16,11,13592,26335,39927,1125754.0
2018,16,12,18752,15628,34380,1867397.0
2018,16,13,3497,14195,17692,474229.0
2018,16,14,28873,20026,48899,2626118.0
2018,16,17,3946,2707,6653,415088.0
2018,16,18,8521,12566,21087,1166660.0
2018,16,19,5492,5746,11238,542390.0
2018,16,20,35935,26461,62396,3560907.0
2018,16,21,2328,9666,11994,628756.0
2018,16,22,11755,14080,25835,1591877.0
2018,16,23,0,825,825,74872.0
2018,16,24,3,20632,20635,1794501.0
2018,16,25,0,955,955,196319.0
2018,17,11,11941,14014,25955,999121.0
2018,17,13,131,62558,62689,9619741.0
2018,17,14,40335,22278,62613,1707782.0
2018,17,15,10246,19855,30101,2524021.0
2018,17,16,0,38133,38133,6657385.0
2018,17,17,8010,7907,15917,640018.0
2018,17,18,9717,15484,25201,1200494.0
2018,17,19,15849,19188,35037,1606282.0
2018,17,20,11001,13967,24968,1079022.0
2018,17,21,18201,23411,41612,1535259.0
2018,17,22,0,12784,12784,1825987.0
2018,17,23,11828,12472,24300,1139718.0
2018,17,24,7423,8874,16297,790967.0
2018,17,25,14500,17235,31735,1081470.0
2018,17,26,13712,16968,30680,1132792.0
2018,17,27,9000,10676,19676,1008637.0
2018,17,28,0,13400,13400,1920652.0
2018,17,29,10558,9444,20002,621734.0
2018,17,30,6840,11803,18643,1116255.0
2018,17,31,16821,61930,78751,9816887.0
2018,17,32,6618,13598,20216,588538.0
2018,17,33,2718,4483,7201,394597.0
2018,17,34,0,5020,5020,675293.0
2018,17,35,11065,11560,22625,1016750.0
2018,17,36,3816,6862,10678,421748.0
2018,17,37,2,10827,10829,2498650.0
2018,17,38,0,11394,11394,1416965.0
2018,17,39,7381,8538,15919,596786.0
2018,17,40,4703,5325,10028,503867.0
2018,17,41,2,7254,7256,744873.0
2018,17,42,2099,6464,8563,531108.0
2018,17,43,1,7710,7711,988343.0
2018,18,1,2771,10094,12865,256012.0
2018,18,2,10326,19917,30243,532477.0
2018,18,3,16304,30557,46861,937798.0
2018,18,4,3236,2306,5542,158015.0
2018,18,5,2030,3575,5605,175502.0
2018,18,6,5743,8370,14113,333078.0
2018,18,7,10694,11494,22188,545545.0
2018,18,9,1892,2982,4874,161251.0
2018,18,10,5185,5555,10740,255921.0
2018,18,11,2755,1420,4175,158339.0
2018,18,12,3589,3150,6739,151567.0
2018,18,13,901,1784,2685,116373.0
2018,18,15,2045,2011,4056,143247.0
2018,18,16,1388,1957,3345,107808.0
2018,18,17,879,1605,2484,91386.0
2018,18,18,4767,6792,11559,347027.0
2018,18,19,1316,2615,3931,122420.0
2018,18,20,1760,2996,4756,166116.0
2018,18,21,2823,1637,4460,122774.0
2018,18,22,542,1237,1779,95054.0
2018,18,23,3972,5078,9050,241425.0
2018,18,24,1910,1425,3335,88345.0
2018,18,25,848,1472,2320,202444.0
2018,19,1,714,651,1365,82721.0
2018,20,1,2446,1774,4220,169423.0
2018,20,2,674,603,1277,105532.0
2018,20,3,765,675,1440,130738.0
2018,20,5,674,1035,1709,119819.0
2018,20,6,530,684,1214,79989.0
2018,20,9,645,336,981,65393.0
2018,20,10,357,610,967,177243.0
2018,20,11,0,622,622,96921.0
2018,21,1,1019,1819,2838,61460.0
2018,21,2,245,544,789,41070.0
2018,21,3,102,36,138,6731.0
2018,21,4,0,178,178,16288.0
2018,21,5,0,94,94,16575.0
2018,21,7,0,1,1,651.0
2018,22,1,40302,56937,97239,6853675.0
2018,22,2,23623,46528,70151,2976105.0
2018,22,3,7011,7895,14906,575674.0
2018,22,4,5609,15514,21123,867197.0
2018,22,5,22153,32845,54998,2016597.0
2018,22,6,8994,9736,18730,786081.0
2018,22,8,22980,22647,45627,1962201.0
2018,22,9,4629,4815,9444,414512.0
2018,22,10,9714,10314,20028,909651.0
2018,22,11,7766,12568,20334,916742.0
2018,22,12,6586,8502,15088,582208.0
2018,22,13,5611,6361,11972,478113.0
2018,22,14,7441,6385,13826,478272.0
2018,22,15,4694,6319,11013,405156.0
2018,22,16,2621,6815,9436,553304.0
2018,22,17,13541,18536,32077,1329960.0
2018,22,18,10482,7994,18476,860738.0
2018,22,19,15229,14654,29883,1216787.0
2018,22,21,3539,4127,7666,435142.0
2018,22,23,6848,8145,14993,602922.0
2018,22,24,11389,9795,21184,933201.0
2018,22,26,9,14943,14952,2819246.0
2018,23,1,24081,22746,46827,990343.0
2018,23,2,4965,7285,12250,278510.0
2018,23,3,4340,10875,15215,686954.0
2018,23,4,1908,2995,4903,205542.0
2018,23,5,1634,3013,4647,73749.0
2018,23,6,2008,2409,4417,99071.0
2018,23,7,3296,5600,8896,195204.0
2018,23,8,1722,3795,5517,119804.0
2018,23,9,3463,4339,7802,174348.0
2018,23,10,4984,6849,11833,361726.0
2018,23,11,5088,6409,11497,230419.0
2018,23,12,2024,3310,5334,118371.0
2018,23,13,3666,5312,8978,206277.0
2018,23,14,7434,7842,15276,316640.0
2018,23,15,8684,10144,18828,396768.0
2018,23,16,6331,10451,16782,314223.0
2018,23,17,4310,5028,9338,211318.0
2018,23,18,3465,6534,9999,224329.0
2018,23,19,6538,6186,12724,284502.0
2018,23,20,8730,15727,24457,412552.0
2018,23,21,4825,3860,8685,181704.0
2018,23,22,3138,2769,5907,178008.0
2018,23,23,6800,8470,15270,536863.0
2018,23,24,6057,4497,10554,264535.0
2018,23,25,6056,6294,12350,409258.0
2018,23,26,5279,8559,13838,268461.0
2018,23,27,5243,7275,12518,309992.0
2018,23,28,7788,7134,14922,351721.0
2018,23,29,7334,6754,14088,322968.0
2018,23,30,6438,6117,12555,295510.0
2018,23,31,5805,3823,9628,159942.0
2018,23,32,9630,8260,17890,321941.0
2018,23,33,4923,7576,12499,183837.0
2018,23,34,7103,7114,14217,210720.0
2018,23,35,7722,6855,14577,315673.0
2018,23,36,6701,8588,15289,469909.0
2018,23,37,6397,8741,15138,371981.0
2018,23,38,11332,12799,24131,527664.0
2018,23,39,7448,6805,14253,331770.0
2018,23,40,8926,11186,20112,488830.0
2018,23,41,3801,4781,8582,221026.0
2018,23,42,7726,9314,17040,331111.0
2018,23,43,12410,15172,27582,650113.0
2018,23,44,15519,16755,32274,593568.0
2018,23,45,14713,13086,27799,957465.0
2018,23,46,12771,8550,21321,400233.0
2018,23,47,47453,40359,87812,1381049.0
2018,23,48,4129,3309,7438,205255.0
2018,23,49,3175,4383,7558,186027.0
2018,23,50,11748,29892,41640,1771642.0
2018,24,1,121,988,1109,51492.0
2018,24,2,19,93,112,3698.0
2018,24,3,58,556,614,34756.0
2018,24,4,515,1728,2243,71096.0
2018,25,1,705,2502,3207,124462.0
2018,25,2,1674,4870,6544,258566.0
2018,25,3,209,907,1116,38050.0
2018,25,4,327,2351,2678,103660.0
2018,25,5,53,384,437,15446.0
2018,25,6,65,336,401,14403.0
2018,25,8,0,184,184,6874.0
2018,25,9,55,199,254,9805.0
2018,26,1,6590,7151,13741,464365.0
2018,26,2,14335,11147,25482,814654.0
2018,26,3,11990,11581,23571,633056.0
2018,26,4,15524,12968,28492,905305.0
2018,26,5,12513,17015,29528,2008583.0
2018,26,6,18574,45144,63718,7551997.0
2018,26,7,23112,16896,40008,1392375.0
2018,26,8,20296,34317,54613,4625657.0
2018,26,9,20493,15806,36299,1191208.0
2018,26,10,10715,28868,39583,2987359.0
2018,26,11,14085,34748,48833,3014620.0
2018,27,1,12030,23212,35242,4762537.0
2018,29,1,5873,8710,14583,512400.0
2018,29,2,28501,22955,51456,2079411.0
2018,29,3,13992,5517,19509,559435.0
2018,29,4,11236,7020,18256,675490.0
2018,29,5,11865,6833,18698,539929.0
2018,29,6,9588,5998,15586,473031.0
2018,29,7,16016,4563,20579,890674.0
2018,29,8,6711,3985,10696,369185.0
2018,29,9,31256,16987,48243,1865785.0
2018,29,10,14589,4226,18815,566638.0
2018,30,1,9672,11822,21494,660961.0
2018,30,2,5803,12156,17959,646293.0
2018,31,1,0,587,587,33580.0
2018,31,2,0,1057,1057,90272.0
2018,32,1,0,1298,1298,229302.0
2018,33,1,0,149,149,23310.0
2018,33,2,0,284,284,32976.0
