year,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days,mean_decision_days
2011,6,10,595,6912,7507,5771333.0,834.9729456018518
2011,6,11,39,2311,2350,1801737.0,779.6352228472523
2011,6,12,101,2108,2209,2287121.0,1084.9720113851993
2011,6,13,431,2469,2900,3040258.0,1231.372215471851
2011,6,15,32,1919,1951,1246932.0,649.7821782178218
2011,6,16,193,2993,3186,4180710.0,1396.8292682926829
2011,6,17,2,666,668,297607.0,446.85735735735733
2011,6,18,97,2599,2696,2196800.0,845.24817237399
2011,6,19,69,1658,1727,1316471.0,794.0114595898673
2011,6,20,208,4038,4246,3698411.0,915.9016840019812
2011,6,21,77,1787,1864,1827273.0,1022.5366536094012
2011,6,22,37,604,641,583403.0,965.8990066225166
2011,6,23,129,54,183,130829.0,2422.759259259259
2011,6,24,3,73,76,104999.0,1438.3424657534247
2011,6,25,9,4,13,10411.0,2602.75
2011,6,26,182,30,212,77000.0,2566.6666666666665
2011,6,27,0,2,2,5130.0,2565.0
2011,6,28,8,3,11,7558.0,2519.3333333333335
2011,7,1,432,2948,3380,2130067.0,722.5464721845319
2011,7,2,335,1406,1741,2275797.0,1618.6322901849217
2011,7,3,283,1774,2057,2637052.0,1486.5005636978578
2011,7,4,125,1116,1241,1458595.0,1306.9847670250897
2011,7,5,182,1203,1385,1782543.0,1481.7481296758106
2011,7,6,515,1184,1699,1920896.0,1622.3783783783783
2011,7,7,1073,3342,4415,4432265.0,1326.2312986235786
2011,7,8,28,926,954,1083596.0,1170.1900647948164
2011,7,9,1339,9804,11143,9092671.0,927.4450224398205
2011,7,10,1269,2407,3676,3804397.0,1580.5554632322394
2011,7,11,951,4199,5150,6360219.0,1514.698499642772
2011,7,12,56,1167,1223,1327102.0,1137.191088260497
2011,7,13,231,1093,1324,1899917.0,1738.2589204025617
2011,7,14,173,611,784,984274.0,1610.923076923077
2011,7,15,180,855,1035,1150053.0,1345.0912280701755
2011,7,16,253,1595,1848,2482583.0,1556.478369905956
2011,7,17,710,2440,3150,3896028.0,1596.732786885246
2011,7,18,10,424,434,486868.0,1148.2735849056603
2011,7,19,111,1505,1616,1293006.0,859.1401993355481
2011,7,20,804,1351,2155,2363802.0,1749.6683937823834
2011,7,21,27,916,943,1016874.0,1110.1244541484716
2011,7,22,1512,3051,4563,6340322.0,2078.1127499180598
2011,7,23,187,117,304,302933.0,2589.17094017094
2011,7,24,28,56,84,136586.0,2439.035714285714
2011,8,1,13891,18057,31948,9392470.0,520.1567259234646
2011,8,2,1830,2238,4068,3505425.0,1566.3203753351206
2011,8,3,4004,3122,7126,6252202.0,2002.6271620755927
2011,8,4,1489,2527,4016,4340384.0,1717.603482390186
2011,8,5,3046,2924,5970,4574953.0,1564.6214090287278
2011,8,6,2207,2967,5174,5255968.0,1771.4755645433097
2011,8,7,1699,882,2581,1370719.0,1554.1031746031747
2011,8,9,2530,2844,5374,5222048.0,1836.1631504922643
2011,8,10,3852,1725,5577,3589556.0,2080.902028985507
2011,8,11,1843,1193,3036,1898525.0,1591.387259010897
2011,8,12,1457,1144,2601,2013145.0,1759.7421328671328
2011,8,13,3283,2609,5892,4383826.0,1680.2706017631276
2011,8,14,1622,1080,2702,1689197.0,1564.0712962962964
2011,8,15,2243,1042,3285,1816661.0,1743.436660268714
2011,8,16,660,2163,2823,3589208.0,1659.3656957928802
2011,8,17,3110,3738,6848,6336266.0,1695.095238095238
2011,8,18,3227,2979,6206,5423146.0,1820.4585431352803
2011,8,19,1499,621,2120,1212287.0,1952.1529790660225
2011,8,20,490,576,1066,1090417.0,1893.0850694444443
2011,8,21,2427,771,3198,1391667.0,1805.0155642023346
2011,8,22,2041,910,2951,1638930.0,1801.021978021978
2011,8,23,3363,2371,5734,4433590.0,1869.924082665542
2011,8,24,2579,1676,4255,2997004.0,1788.1885441527447
2011,8,25,814,648,1462,1209345.0,1866.273148148148
2011,8,26,2164,1719,3883,2886635.0,1679.2524723676556
2011,8,27,367,880,1247,1720209.0,1954.7829545454545
2011,8,28,4006,1345,5351,2241186.0,1666.3092936802973
2011,8,29,4137,1552,5689,3034722.0,1955.3621134020618
2011,8,30,3817,763,4580,1545846.0,2026.0104849279162
2011,8,31,2112,1017,3129,2100483.0,2065.3716814159293
2011,8,33,3092,102,3194,228310.0,2238.3333333333335
2011,8,34,3369,717,4086,1537531.0,2144.39470013947
2011,8,35,3521,69,3590,177244.0,2568.753623188406
2011,8,36,1663,38,1701,102977.0,2709.9210526315787
2011,8,37,198,16,214,41760.0,2610.0
2011,8,38,6189,149,6338,394782.0,2649.5436241610737
2011,8,39,3290,73,3363,195875.0,2683.219178082192
2011,9,1,346,4264,4610,4178757.0,980.0086772983115
2011,9,2,3617,12421,16038,16751102.0,1348.6113839465422
2011,9,3,838,4087,4925,5785586.0,1415.6070467335453
2011,9,4,9284,25313,34597,35979972.0,1421.4029154979655
2011,9,5,805,4609,5414,6414789.0,1391.7962681709698
2011,9,6,1627,4917,6544,6739330.0,1370.6182631685988
2011,9,7,1544,8956,10500,10284033.0,1148.2841670388566
2011,9,8,1029,5563,6592,7562856.0,1359.4923602372821
2011,9,9,1707,9888,11595,11019606.0,1114.442354368932
2011,9,10,534,6565,7099,5801077.0,883.6370144706779
2011,9,11,940,5590,6530,7664368.0,1371.0855098389982
2011,9,12,616,5944,6560,4213286.0,708.8300807537012
2011,9,13,859,6658,7517,8367774.0,1256.7999399218984
2011,9,14,2317,11151,13468,13556103.0,1215.6849609900457
2011,9,18,946,6019,6965,8092922.0,1344.5625519189234
2011,9,19,1538,6590,8128,7853393.0,1191.7136570561456
2011,9,20,2968,9725,12693,13223453.0,1359.7380976863753
2011,9,21,582,2519,3101,3346028.0,1328.3159984120682
2011,9,22,809,3350,4159,4533728.0,1353.3516417910448
2011,9,23,173,2093,2266,2720302.0,1299.7142857142858
2011,9,24,40,2090,2130,2350694.0,1124.733971291866
2011,9,25,458,2094,2552,2988875.0,1427.3519579751671
2011,9,26,489,3033,3522,3926456.0,1294.5783053082757
2011,9,27,1027,2551,3578,3666061.0,1437.107408859271
2011,9,28,2001,3182,5183,4943902.0,1553.7089880578253
2011,9,29,667,2899,3566,3867026.0,1333.917212832011
2011,9,30,1164,5795,6959,7884145.0,1360.5081967213114
2011,9,31,1138,5177,6315,7634470.0,1474.6899748889318
2011,9,32,153,957,1110,1305283.0,1363.932079414838
2011,9,33,842,3468,4310,4276329.0,1233.0821799307957
2011,9,34,664,1498,2162,2367682.0,1580.562082777036
2011,9,35,1550,5526,7076,7783075.0,1408.4464350343828
2011,9,36,324,3383,3707,4553724.0,1346.0608926987882
2011,9,38,916,5798,6714,7016537.0,1210.165056916178
2011,9,39,1354,1670,3024,2715953.0,1626.3191616766467
2011,9,40,1213,8590,9803,12429544.0,1446.9783469150175
2011,10,1,285,2670,2955,2791166.0,1045.3805243445693
2011,10,2,381,2990,3371,3935500.0,1316.2207357859531
2011,10,3,693,13280,13973,14312944.0,1077.7819277108433
2011,10,4,337,4949,5286,4854396.0,980.8842190341483
2011,10,5,295,4247,4542,4912873.0,1156.7866729456086
2011,10,6,126,2242,2368,1913025.0,853.2671721677074
2011,10,7,719,5293,6012,6008665.0,1135.209710938976
2011,10,8,1304,8733,10037,9126820.0,1045.0956143364251
2011,10,9,337,4195,4532,4312401.0,1027.985935637664
2011,10,10,802,6646,7448,7945863.0,1195.58576587421
2011,10,11,1009,14402,15411,8769856.0,608.9332037217054
2011,10,12,1140,12359,13499,11688793.0,945.7717452868355
2011,10,13,2237,27071,29308,23613200.0,872.2692179823428
2011,10,14,583,3914,4497,4726647.0,1207.6257026060296
2011,10,15,974,7943,8917,9039592.0,1138.0576608334381
2011,10,16,151,2214,2365,2071759.0,935.7538392050587
2011,10,17,665,6048,6713,6600890.0,1091.4169973544974
2011,10,18,1031,13641,14672,11871203.0,870.2589986071403
2011,10,19,280,3228,3508,2586498.0,801.2695167286246
2011,10,20,591,6526,7117,8244797.0,1263.3768004903463
2011,10,21,217,1631,1848,1719875.0,1054.4911097486204
2011,10,22,489,5229,5718,7478558.0,1430.2080703767451
2011,10,23,283,1828,2111,1818188.0,994.6323851203501
2011,10,24,488,6605,7093,6991615.0,1058.5336866010598
2011,10,25,133,2459,2592,2480110.0,1008.5847905652704
2011,10,26,451,2770,3221,3280893.0,1184.4379061371842
2011,10,27,979,4356,5335,6025200.0,1383.1955922865013
2011,10,28,969,4893,5862,5952296.0,1216.492131616595
2011,10,29,460,2742,3202,2814943.0,1026.6021152443473
2011,10,30,204,986,1190,1428993.0,1449.2829614604464
2011,10,31,1694,5628,7322,8471194.0,1505.1872778962331
2011,10,32,1488,2607,4095,4612550.0,1769.2942079018028
2011,10,33,899,4782,5681,8375933.0,1751.5543705562527
2011,11,1,2759,7345,10104,8674282.0,1180.9778080326753
2011,11,2,1125,1479,2604,2234377.0,1510.734956051386
2011,11,3,256,1009,1265,1531346.0,1517.6868186323093
2011,11,4,2197,3501,5698,5761910.0,1645.7897743501856
2011,11,5,3627,4829,8456,7474071.0,1547.74715261959
2011,11,6,722,2162,2884,3320597.0,1535.891304347826
2011,11,7,1146,2537,3683,3955972.0,1559.3109972408356
2011,11,8,5005,3628,8633,5879588.0,1620.614112458655
2011,11,9,80,1831,1911,2134660.0,1165.8438012015292
2011,11,10,444,1275,1719,1929764.0,1513.5403921568627
2011,11,11,1137,1091,2228,2212263.0,2027.7387717690192
2011,11,12,481,188,669,302575.0,1609.4414893617022
2011,11,13,1703,2077,3780,3493745.0,1682.1112181030333
2011,11,14,1360,1424,2784,2815283.0,1977.0245786516855
2011,11,15,2439,2780,5219,4409847.0,1586.2758992805755
2011,11,16,2402,2663,5065,4480775.0,1682.6042057829516
2011,11,17,1176,1304,2480,2067778.0,1585.7193251533743
2011,11,18,2076,1917,3993,2995931.0,1562.8226395409495
2011,11,19,1629,1175,2804,1973878.0,1679.896170212766
2011,11,20,396,745,1141,1193380.0,1601.8523489932886
2011,11,21,345,5542,5887,8844030.0,1595.8191988451822
2011,11,22,781,1236,2017,1865040.0,1508.9320388349515
2011,11,23,295,1262,1557,1713618.0,1357.8589540412045
2011,11,24,171,582,753,763299.0,1311.5103092783504
2011,11,26,1637,968,2605,1737553.0,1794.9927685950413
2011,11,27,3435,3359,6794,5856878.0,1743.6373920809765
2011,11,29,1196,1568,2764,2700238.0,1722.0905612244899
2011,11,30,143,425,568,859924.0,2023.350588235294
2011,11,31,80,187,267,294730.0,1576.096256684492
2011,11,32,423,1509,1932,1757605.0,1164.7481776010602
2011,12,1,99,929,1028,1019146.0,1097.0355220667384
2011,12,2,74,980,1054,1063599.0,1085.3051020408163
2011,12,3,371,1046,1417,1170997.0,1119.5
2011,12,4,246,1414,1660,1139898.0,806.1513437057991
2011,12,5,1093,5087,6180,4121921.0,810.2852368783173
2011,12,6,94,1497,1591,1099266.0,734.312625250501
2011,12,7,70,279,349,350972.0,1257.9641577060931
2011,12,8,201,968,1169,866490.0,895.1342975206611
2011,12,9,39,387,426,313256.0,809.4470284237726
2011,12,10,298,842,1140,968133.0,1149.8016627078384
2011,12,11,326,479,805,441458.0,921.6242171189979
2011,12,12,59,1072,1131,751367.0,700.9020522388059
2011,12,13,136,125,261,303670.0,2429.36
2011,12,14,22,289,311,177339.0,613.6297577854672
2011,12,15,72,270,342,246208.0,911.8814814814815
2011,12,16,2,0,2,0.0,
2011,12,17,0,1,1,2190.0,2190.0
2011,12,18,255,254,509,212272.0,835.7165354330708
2011,12,19,1462,637,2099,1550892.0,2434.6813186813188
2011,12,20,150,505,655,437697.0,866.7267326732673
2011,12,21,164,66,230,165173.0,2502.621212121212
2011,12,22,20,782,802,398142.0,509.13299232736574
2011,13,1,11657,15243,26900,16457756.0,1079.6927114085154
2011,13,2,5483,9410,14893,10284601.0,1092.9437832093517
2011,13,3,7638,8323,15961,10888250.0,1308.2121831070529
2011,13,4,4111,9661,13772,9442508.0,977.3841217265293
2011,13,5,524,2685,3209,3331159.0,1240.6551210428306
2011,13,6,5468,26872,32340,20842702.0,775.6289818398333
2011,13,7,4367,10670,15037,12283528.0,1151.22099343955
2011,13,8,7560,18059,25619,19610632.0,1085.9201506174206
2011,13,9,3423,6585,10008,5158108.0,783.3117691723614
2011,13,10,3746,5154,8900,8573698.0,1663.5036864571207
2011,13,11,1370,2020,3390,3485407.0,1725.4490099009902
2011,13,12,7004,8422,15426,10443238.0,1239.9950130610307
2011,13,13,2539,5277,7816,4955175.0,939.013644115975
2011,13,14,3462,4551,8013,6005905.0,1319.6890793232258
2011,13,15,2466,5451,7917,6763324.0,1240.7492203265456
2011,13,16,6443,7122,13565,7436097.0,1044.1023588879527
2011,13,17,2316,2107,4423,2499934.0,1186.4897959183672
2011,13,18,2814,9968,12782,10354178.0,1038.7417736757625
2011,13,19,11943,12173,24116,17023122.0,1398.4327610285056
2011,13,20,6585,8814,15399,12017806.0,1363.4905831631495
2011,13,21,5036,4466,9502,7103112.0,1590.486341244962
2011,13,22,1635,3644,5279,4422167.0,1213.5474753018661
2011,13,23,2741,3317,6058,3813468.0,1149.6738016279771
2011,13,24,9762,14349,24111,19355852.0,1348.9338629869678
2011,13,25,1218,5747,6965,7451311.0,1296.5566382460413
2011,13,26,5717,9537,15254,10500673.0,1101.0457166823949
2011,13,27,4517,11313,15830,12795136.0,1131.011756386458
2011,13,28,4241,4421,8662,5635087.0,1274.6181859307849
2011,13,29,3077,5017,8094,6059398.0,1207.7731712178593
2011,13,30,5994,6004,11998,7864140.0,1309.8167888074618
2011,13,31,3713,6746,10459,10307802.0,1527.9872517047138
2011,13,33,3016,6097,9113,6765550.0,1109.652288010497
2011,13,34,5343,5208,10551,8175971.0,1569.8869047619048
2011,13,35,921,8803,9724,7832119.0,889.7102124275815
2011,13,36,3885,22053,25938,18368550.0,832.9274928581145
2011,13,37,2848,4364,7212,6243089.0,1430.588680109991
2011,13,38,764,2771,3535,3445775.0,1243.5131721400217
2011,13,39,2236,4794,7030,5948794.0,1240.8831873174802
2011,13,40,992,3158,4150,5272067.0,1669.432235592147
2011,13,41,7301,3649,10950,5200811.0,1425.270211016717
2011,13,42,2370,3065,5435,4720333.0,1540.0760195758564
2011,13,43,5471,9206,14677,12422890.0,1349.4340647403867
2011,13,44,6578,13975,20553,22270679.0,1593.6085152057244
2011,13,45,1387,5045,6432,5903139.0,1170.0969276511398
2011,13,46,3700,3378,7078,4294440.0,1271.2966252220249
2011,13,47,3416,5872,9288,8225753.0,1400.8434945504086
2011,13,48,4719,6484,11203,7911043.0,1220.0868291178285
2011,13,49,4188,7169,11357,8217671.0,1146.2785604686846
2011,13,50,5160,1904,7064,3946832.0,2072.915966386555
2011,13,51,2319,7201,9520,9340099.0,1297.0558255797805
2011,13,52,1921,1905,3826,3304080.0,1734.4251968503936
2011,13,53,3688,14811,18499,14178370.0,957.2864762676389
2011,13,54,2878,8953,11831,9796550.0,1094.2198145872892
2011,13,55,1756,3703,5459,6279532.0,1695.7958412098299
2011,13,56,1629,11225,12854,10783588.0,960.675991091314
2011,13,57,3198,8708,11906,9133488.0,1048.8617363344051
2011,13,58,2538,4999,7537,6370286.0,1274.3120624124824
2011,13,59,1679,3716,5395,3622002.0,974.7045209903122
2011,13,60,2397,3793,6190,5312954.0,1400.7260743474822
2011,13,61,6031,5678,11709,8137781.0,1433.2125748502995
2011,13,62,3154,8314,11468,12076629.0,1452.56543180178
2011,13,63,3558,6257,9815,6136467.0,980.7362953492088
2011,13,64,1191,4083,5274,3971433.0,972.6752387950037
2011,13,65,1494,4596,6090,5550382.0,1207.6549173194082
2011,13,66,2335,9259,11594,8789384.0,949.2800518414516
2011,13,67,2150,3162,5312,4543601.0,1436.938962681847
2011,13,68,2487,5842,8329,6178267.0,1057.560253337898
2011,13,69,1484,2490,3974,3524888.0,1415.617670682731
2011,13,70,534,4968,5502,5901899.0,1187.9828904991948
2011,13,71,1578,1878,3456,2941452.0,1566.2683706070288
2011,13,73,1378,1109,2487,1922259.0,1733.3264201983768
2011,13,74,160,868,1028,1865205.0,2148.8536866359445
2011,13,75,367,26,393,70510.0,2711.923076923077
2011,13,76,666,577,1243,1243432.0,2154.994800693241
2011,14,1,31,10980,11011,9432187.0,859.0334244080145
2011,14,2,31,11390,11421,6156679.0,540.5337137840211
2011,14,3,65,12443,12508,10245541.0,823.3979747649281
2011,14,4,247,10570,10817,8528289.0,806.8390728476821
2011,14,5,58,7624,7682,8793057.0,1153.3390608604407
2011,14,6,1353,17330,18683,13474900.0,777.5476053087132
2011,14,7,37,10852,10889,9237991.0,851.2708256542572
2011,14,8,20,6297,6317,6417541.0,1019.1426075909163
2011,14,9,15,7394,7409,5144565.0,695.7756288882878
2011,14,10,69,8218,8287,6558571.0,798.0738622535897
2011,14,11,19,7854,7873,6706834.0,853.9386299974535
2011,14,12,32,11301,11333,8375557.0,741.1341474205823
2011,14,13,50,9312,9362,8096930.0,869.515678694158
2011,14,14,56,4811,4867,4246031.0,882.5672417376845
2011,14,15,6,4759,4765,2822146.0,593.0123975625131
2011,14,16,24,7226,7250,5951143.0,823.5736230279546
2011,14,17,30,8481,8511,7649961.0,902.011673151751
2011,14,18,51,5864,5915,6436547.0,1097.637619372442
2011,14,19,18,2093,2111,2685100.0,1282.8953655040611
2011,14,20,45,10226,10271,8829975.0,863.482788969294
2011,14,23,10,2965,2975,3772635.0,1272.389544688027
2011,15,1,84,2296,2380,2468646.0,1075.1942508710802
2011,15,2,14,502,516,642432.0,1279.7450199203188
2011,15,3,10,606,616,390681.0,644.6881188118812
2011,15,4,501,7506,8007,5846747.0,778.9431121769252
2011,15,5,1626,10889,12515,12381832.0,1137.0954173937
2011,15,6,8,129,137,130864.0,1014.4496124031008
2011,15,7,3,570,573,308471.0,541.1771929824562
2011,15,8,5,462,467,289556.0,626.7445887445888
2011,15,9,1018,11123,12141,7649781.0,687.7444034882676
2011,15,13,1,892,893,266038.0,298.2488789237668
2011,15,14,1,468,469,137724.0,294.28205128205127
2011,15,15,2,652,654,229546.0,352.0644171779141
2011,15,16,2,0,2,0.0,
2011,16,1,739,6788,7527,2773388.0,408.5721862109605
2011,16,2,2345,5530,7875,7278238.0,1316.1370705244124
2011,16,3,4292,5840,10132,6205370.0,1062.5633561643835
2011,16,4,2160,5415,7575,4080610.0,753.5752539242844
2011,16,6,1257,4543,5800,3231845.0,711.3900506273387
2011,16,7,1759,3529,5288,3846738.0,1090.0362708982714
2011,16,8,1555,2399,3954,2946868.0,1228.3734889537307
2011,16,9,1917,3198,5115,4924767.0,1539.952157598499
2011,16,10,811,1373,2184,2142578.0,1560.5083758193737
2011,16,11,1981,8282,10263,8629763.0,1041.9902197536826
2011,16,12,4072,6454,10526,7621198.0,1180.8487759528975
2011,16,13,700,2061,2761,2179682.0,1057.5846676370693
2011,16,14,6565,12155,18720,10734105.0,883.1020156314274
2011,16,17,1025,2258,3283,1875730.0,830.7041629760851
2011,16,18,1139,3683,4822,2901604.0,787.8370893293511
2011,16,19,937,3015,3952,3453973.0,1145.596351575456
2011,16,20,7142,14357,21499,18840619.0,1312.2949780594831
2011,16,21,721,3134,3855,2965638.0,946.278876834716
2011,16,22,3811,5833,9644,4071838.0,698.0692611006343
2011,16,23,7,89,96,80094.0,899.9325842696629
2011,16,24,248,870,1118,1546258.0,1777.3080459770115
2011,16,25,33,86,119,178622.0,2077.0
2011,17,11,1698,16197,17895,12498390.0,771.6484534172995
2011,17,13,2297,38667,40964,29888448.0,772.9704399100008
2011,17,14,3451,25331,28782,38447778.0,1517.8152461410918
2011,17,15,1085,18249,19334,16026213.0,878.1967779056387
2011,17,16,938,26843,27781,17995203.0,670.3871772901688
2011,17,17,495,3406,3901,4523819.0,1328.1911332941868
2011,17,18,1017,9981,10998,10649287.0,1066.9559162408577
2011,17,19,1014,9857,10871,10982531.0,1114.1859592168003
2011,17,20,822,24349,25171,10473593.0,430.1446876668446
2011,17,21,1368,10238,11606,10148453.0,991.2534674741161
2011,17,22,500,4244,4744,6208687.0,1462.9328463713478
2011,17,23,1106,10974,12080,9256857.0,843.5262438490979
2011,17,24,650,14869,15519,9324308.0,627.0971820566278
2011,17,25,1092,17746,18838,12776480.0,719.9639355347684
2011,17,26,1790,11225,13015,9824354.0,875.220846325167
2011,17,27,1035,10618,11653,9359863.0,881.5090412507063
2011,17,28,176,10443,10619,6177724.0,591.5660250885761
2011,17,29,472,8670,9142,7443813.0,858.5712802768167
2011,17,30,427,10038,10465,7127636.0,710.065351663678
2011,17,31,3964,17869,21833,26604815.0,1488.8810230007275
2011,17,32,518,9533,10051,3137419.0,329.1114024965908
2011,17,33,114,2247,2361,1650684.0,734.6168224299065
2011,17,34,46,1447,1493,1459370.0,1008.5487214927437
2011,17,35,1125,5343,6468,5831208.0,1091.3733857383493
2011,17,36,235,5047,5282,3661158.0,725.412720427977
