year,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days,mean_decision_days
2010.0,14.0,7.0,0,3,3,5224.0,1741.3333333333333
2010.0,14.0,8.0,0,3,3,3608.0,1202.6666666666667
2010.0,14.0,9.0,0,1,1,634.0,634.0
2010.0,14.0,10.0,0,11,11,15618.0,1419.8181818181818
2010.0,14.0,12.0,0,13,13,15865.0,1220.3846153846155
2010.0,14.0,13.0,0,11,11,21590.0,1962.7272727272727
2010.0,14.0,14.0,0,6,6,11034.0,1839.0
2010.0,14.0,17.0,0,8,8,10572.0,1321.5
2010.0,14.0,18.0,0,6,6,9497.0,1582.8333333333333
2010.0,14.0,20.0,0,52,52,62168.0,1195.5384615384614
2010.0,14.0,23.0,0,3,3,4166.0,1388.6666666666667
2010.0,15.0,1.0,0,7,7,10651.0,1521.5714285714287
2010.0,15.0,2.0,0,1,1,1962.0,1962.0
2010.0,15.0,4.0,0,12,12,21542.0,1795.1666666666667
2010.0,15.0,5.0,16,38,54,72493.0,1907.7105263157894
2010.0,15.0,9.0,0,4,4,8825.0,2206.25
2010.0,16.0,1.0,0,1,1,2515.0,2515.0
2010.0,16.0,2.0,0,3,3,7731.0,2577.0
2010.0,16.0,3.0,0,3,3,8099.0,2699.6666666666665
2010.0,16.0,7.0,2,4,6,9098.0,2274.5
2010.0,16.0,9.0,0,3,3,6387.0,2129.0
2010.0,16.0,10.0,2,4,6,8927.0,2231.75
2010.0,16.0,11.0,4,33,37,67439.0,2043.6060606060605
2010.0,16.0,18.0,2,3,5,7305.0,2435.0
2010.0,16.0,20.0,19,8,27,19762.0,2470.25
2010.0,16.0,21.0,1,1,2,2829.0,2829.0
2010.0,16.0,22.0,1,2,3,5543.0,2771.5
2010.0,16.0,24.0,1,2,3,5451.0,2725.5
2010.0,17.0,11.0,4,37,41,29102.0,786.5405405405405
2010.0,17.0,13.0,13,88,101,173043.0,1966.3977272727273
2010.0,17.0,14.0,13,77,90,133816.0,1737.8701298701299
2010.0,17.0,15.0,1,45,46,35862.0,796.9333333333333
2010.0,17.0,16.0,3,102,105,117931.0,1156.186274509804
2010.0,17.0,17.0,0,14,14,22141.0,1581.5
2010.0,17.0,18.0,0,12,12,23660.0,1971.6666666666667
2010.0,17.0,19.0,0,22,22,22343.0,1015.5909090909091
2010.0,17.0,20.0,0,117,117,108205.0,924.8290598290598
2010.0,17.0,21.0,5,106,111,121321.0,1144.5377358490566
2010.0,17.0,22.0,0,6,6,8919.0,1486.5
2010.0,17.0,23.0,1,30,31,53021.0,1767.3666666666666
2010.0,17.0,24.0,2,61,63,45653.0,748.4098360655738
2010.0,17.0,25.0,0,23,23,27329.0,1188.2173913043478
2010.0,17.0,26.0,1,31,32,25232.0,813.9354838709677
2010.0,17.0,27.0,3,27,30,26446.0,979.4814814814815
2010.0,17.0,28.0,0,9,9,7341.0,815.6666666666666
2010.0,17.0,29.0,0,25,25,21434.0,857.36
2010.0,17.0,30.0,0,20,20,13360.0,668.0
2010.0,17.0,31.0,15,48,63,90697.0,1889.5208333333333
2010.0,17.0,32.0,0,10,10,3947.0,394.7
2010.0,17.0,33.0,0,5,5,11011.0,2202.2
2010.0,17.0,34.0,0,4,4,5154.0,1288.5
2010.0,17.0,35.0,0,1,1,1505.0,1505.0
2010.0,17.0,36.0,0,4,4,5564.0,1391.0
2010.0,17.0,37.0,0,20,20,21111.0,1055.55
2010.0,17.0,38.0,0,74,74,62169.0,840.1216216216217
2010.0,17.0,40.0,1,2,3,2354.0,1177.0
2010.0,17.0,41.0,0,3,3,4943.0,1647.6666666666667
2010.0,17.0,43.0,0,13,13,11754.0,904.1538461538462
2010.0,18.0,15.0,0,1,1,976.0,976.0
2010.0,18.0,18.0,0,1,1,2635.0,2635.0
2010.0,20.0,1.0,0,1,1,585.0,585.0
2010.0,22.0,1.0,0,4,4,8026.0,2006.5
2010.0,22.0,2.0,0,3,3,5310.0,1770.0
2010.0,22.0,4.0,0,1,1,896.0,896.0
2010.0,22.0,8.0,0,1,1,1443.0,1443.0
2010.0,22.0,10.0,0,6,6,10924.0,1820.6666666666667
2010.0,22.0,11.0,0,8,8,12163.0,1520.375
2010.0,22.0,17.0,0,1,1,2326.0,2326.0
2010.0,22.0,18.0,0,5,5,9814.0,1962.8
2010.0,22.0,19.0,0,6,6,12230.0,2038.3333333333333
2010.0,22.0,24.0,0,10,10,18994.0,1899.4
2010.0,22.0,26.0,0,16,16,21129.0,1320.5625
2010.0,23.0,1.0,8,52,60,62805.0,1207.7884615384614
2010.0,23.0,3.0,0,1,1,2574.0,2574.0
2010.0,23.0,5.0,0,1,1,568.0,568.0
2010.0,23.0,6.0,0,1,1,1731.0,1731.0
2010.0,23.0,7.0,0,5,5,933.0,186.6
2010.0,23.0,10.0,2,47,49,39497.0,840.3617021276596
2010.0,23.0,11.0,1,7,8,12909.0,1844.142857142857
2010.0,23.0,12.0,0,13,13,5287.0,406.6923076923077
2010.0,23.0,13.0,0,10,10,6139.0,613.9
2010.0,23.0,14.0,0,30,30,23630.0,787.6666666666666
2010.0,23.0,15.0,1,15,16,9004.0,600.2666666666667
2010.0,23.0,16.0,0,1,1,840.0,840.0
2010.0,23.0,17.0,1,5,6,11409.0,2281.8
2010.0,23.0,18.0,0,5,5,4262.0,852.4
2010.0,23.0,19.0,0,6,6,13242.0,2207.0
2010.0,23.0,20.0,0,18,18,11762.0,653.4444444444445
2010.0,23.0,21.0,1,24,25,32526.0,1355.25
2010.0,23.0,22.0,2,57,59,49976.0,876.7719298245614
2010.0,23.0,23.0,0,17,17,11464.0,674.3529411764706
2010.0,23.0,25.0,0,3,3,4426.0,1475.3333333333333
2010.0,23.0,26.0,1,54,55,25869.0,479.05555555555554
2010.0,23.0,29.0,1,26,27,28637.0,1101.423076923077
2010.0,23.0,31.0,2,7,9,12370.0,1767.142857142857
2010.0,23.0,33.0,1,2,3,1953.0,976.5
2010.0,23.0,34.0,1,16,17,16776.0,1048.5
2010.0,23.0,35.0,3,31,34,49586.0,1599.5483870967741
2010.0,23.0,36.0,2,42,44,32530.0,774.5238095238095
2010.0,23.0,37.0,1,9,10,15383.0,1709.2222222222222
2010.0,23.0,38.0,0,4,4,2909.0,727.25
2010.0,23.0,39.0,0,4,4,6072.0,1518.0
2010.0,23.0,40.0,0,5,5,8917.0,1783.4
2010.0,23.0,41.0,0,21,21,20005.0,952.6190476190476
2010.0,23.0,42.0,1,1,2,2626.0,2626.0
2010.0,23.0,43.0,0,8,8,8928.0,1116.0
2010.0,23.0,44.0,7,8,15,20359.0,2544.875
2010.0,23.0,45.0,1,1,2,1143.0,1143.0
2010.0,23.0,46.0,0,8,8,11330.0,1416.25
2010.0,23.0,47.0,29,89,118,79895.0,897.6966292134831
2010.0,23.0,49.0,0,11,11,10867.0,987.9090909090909
2010.0,23.0,50.0,3,65,68,99016.0,1523.323076923077
2010.0,25.0,4.0,0,1,1,2295.0,2295.0
2010.0,26.0,1.0,8,14,22,28984.0,2070.285714285714
2010.0,26.0,2.0,3,9,12,21786.0,2420.6666666666665
2010.0,26.0,3.0,18,40,58,96131.0,2403.275
2010.0,26.0,4.0,24,49,73,111439.0,2274.265306122449
2010.0,26.0,5.0,13,17,30,38591.0,2270.0588235294117
2010.0,26.0,6.0,7,18,25,41543.0,2307.9444444444443
2010.0,26.0,8.0,5,22,27,43850.0,1993.1818181818182
2010.0,26.0,9.0,25,59,84,116768.0,1979.1186440677966
2010.0,26.0,10.0,3,28,31,72830.0,2601.0714285714284
2010.0,26.0,11.0,1,21,22,52707.0,2509.8571428571427
2010.0,27.0,1.0,0,57,57,65566.0,1150.280701754386
2010.0,29.0,1.0,0,89,89,79561.0,893.943820224719
2010.0,29.0,2.0,0,194,194,287832.0,1483.6701030927834
2010.0,29.0,3.0,0,116,116,133308.0,1149.2068965517242
2010.0,29.0,4.0,4,68,72,67960.0,999.4117647058823
2010.0,29.0,5.0,0,27,27,29521.0,1093.3703703703704
2010.0,29.0,6.0,0,2,2,3036.0,1518.0
2010.0,29.0,7.0,0,3,3,4938.0,1646.0
2010.0,29.0,8.0,0,34,34,25730.0,756.7647058823529
2010.0,29.0,9.0,0,18,18,25878.0,1437.6666666666667
2010.0,29.0,10.0,0,32,32,42336.0,1323.0
2010.0,30.0,1.0,1,34,35,25460.0,748.8235294117648
2010.0,30.0,2.0,0,12,12,6399.0,533.25
2010.0,31.0,2.0,0,3,3,3694.0,1231.3333333333333
2010.0,32.0,1.0,0,1,1,339.0,339.0
